peak	gene	CV_amplitude	CV_phase	GF_LAG	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr18_80706803_80709069	Nfatc1	46.52303553	12.01166592	0.919801858	255.1694822	0.032118277	0.002999802	0.269017677
chr18_80932106_80934717	Atp9b	82.22903968	10.9644433	2.599058233	345.6570417	0.364014	0.004596402	0.412198281
chr18_82474035_82478521	Mbp	108.4872969	12.04617881	0.423985149	489.4046119	0.089099097	0.003044557	0.273031225
chr18_82690593_82693983	Zfp236	184.4368589	10.477753	2.508214764	779.9746045	0.347523192	0.004457483	0.399740308
chr18_82909274_82915994	Zfp516	81.13786815	11.86540324	0.485179424	497.756377	0.075285699	0.003034327	0.272113824
chr18_82920009_82923049	4930592I03Rik	24.89768054	11.04430916	19.83233892	111.6523392	0.294538304	0.004070115	0.365001742
chr18_84083841_84090906	Zadh2	208.3841584	11.13070272	20.21373979	930.7594688	0.227509816	0.00365331	0.32762325
chr18_84588076_84591035	Zfp407	107.4820478	11.17741816	0.641520854	529.681991	0.032540075	0.002999802	0.269017677
chr18_84648979_84651286	Cndp1	13.60438078	11.41440798	19.52077267	141.1141338	0.342184526	0.004414215	0.395860098
chr18_84683632_84686353	Cndp2	47.2255113	11.52799407	2.011987451	265.8143968	0.263117273	0.003861859	0.346325632
chr18_84850230_84857136	Cyb5	62.07543383	11.12462806	19.64334623	480.6478254	0.331372842	0.004332753	0.388554644
chr18_84949767_84952665	1700034H14Rik	39.65312661	10.17714468	0.603864299	291.2128895	0.041276463	0.002999802	0.269017677
chr18_86393988_86396037	Neto1	11.05913421	9.749524193	0.380698843	59.24205683	0.098840427	0.003044557	0.273031225
chr18_88891725_88895036	Socs6	72.74153293	10.68522107	0.976410813	329.3385474	0.045248912	0.003010649	0.269990427
chr18_88970902_88973105	Rttn	18.21371631	13.29036171	1.187523937	122.6308607	0.084331522	0.003042962	0.272888179
chr18_90508762_90511446	Tmx3	66.15368779	11.25698095	0.562494629	407.7696213	0.05086357	0.003031006	0.271815974
chr19_3281116_3284169	Mrpl21	49.3755507	11.81111309	0.469532137	288.7675479	0.072352931	0.003031006	0.271815974
chr19_3318754_3326916	Cpt1a	212.9960111	10.18062263	1.013967667	839.8713953	0.053948127	0.003031006	0.271815974
chr19_3388558_3389938	Mtl5	11.78280884	11.77572742	0.350105757	57.55005093	0.111274344	0.003059467	0.274368371
chr19_3572690_3577402	Ppp6r3	109.4691461	10.69596809	1.233100519	584.9863417	0.094600755	0.003044557	0.273031225
chr19_3682506_3687545	Lrp5	106.653022	11.17773029	0.725624296	545.2761026	0.004966067	0.002716355	0.243598609
chr19_3707490_3710549	1810055G02Rik	57.96299283	11.09255645	7.271572784	309.4440765	0.856117912	0.009673046	0.867463994
chr19_3766339_3771446	Suv420h1	306.9268985	10.56841774	1.317807284	1233.958134	0.103848408	0.003048531	0.273387593
chr19_3849400_3856225	Chka	136.7492682	10.88658547	2.753682704	707.9710373	0.379040471	0.004704094	0.421855988
chr19_3904746_3908799	Tcirg1	51.35524995	11.44672556	0.340285013	259.4632925	0.113429807	0.003065676	0.274925146
chr19_3911661_3914264	Ndufs8	34.49724857	10.7893608	20.13588909	175.5534669	0.244122949	0.003756203	0.336850515
chr19_3928683_3930098	Aldh3b1	8.871056506	11.12179718	19.17086636	88.54124253	0.391907324	0.004815342	0.431832565
chr19_3934906_3936764	Unc93b1	30.6832495	13.10163802	20.19197154	170.3365183	0.232176228	0.003682885	0.330275527
chr19_3984837_3988071	Acy3	21.72074994	11.56345298	19.81760612	181.9467215	0.297462944	0.004090204	0.366803295
chr19_3998681_4001834	Nudt8	50.89334171	12.49454406	0.218495418	302.1531295	0.153063367	0.003119409	0.279743807
chr19_4010579_4013683	Ndufv1	41.90215268	11.22981183	20.35326697	242.4150353	0.197232842	0.003483797	0.312421572
chr19_4034880_4039467	Gstp1	45.24591034	12.13312596	0.253360453	262.6130652	0.14173704	0.003106806	0.278613621
chr19_4045523_4049141	Gstp2	19.05555409	9.74016103	1.03193012	265.7145202	0.058104607	0.003031006	0.271815974
chr19_4062459_4065338	BC021614	13.03559978	11.52180009	0.264897996	96.62801386	0.134774707	0.003083617	0.276534089
chr19_4096177_4101791	Cdk2ap2	103.9089551	11.43113146	0.756003641	517.4210672	0.00223483	0.002716355	0.243598609
chr19_4124852_4128249	Tmem134	38.73369002	12.01833916	0.311903286	261.9425088	0.119650209	0.003065676	0.274925146
chr19_4147628_4151031	Coro1b	87.24672011	10.79726575	19.88722886	403.6822631	0.283565962	0.003997757	0.358512708
chr19_4161858_4164256	Rps6kb2	33.76065739	12.07761518	0.154548227	229.6479544	0.169562466	0.003166101	0.283931094
chr19_4190574_4194147	Ppp1ca	96.49848463	11.46274223	0.332288081	441.3782191	0.120347271	0.003065676	0.274925146
chr19_4200451_4202732	Rad9	40.65225204	10.59954467	0.442728463	201.9880266	0.084873117	0.003042962	0.272888179
chr19_4213704_4215858	Clcf1	18.4292575	13.33398361	19.90425072	122.7694898	0.280139374	0.003973412	0.356329522
chr19_4230665_4233678	Pold4	22.89927055	11.98984944	20.12940782	195.4599829	0.245496426	0.003764521	0.33759649
chr19_4267048_4270425	Ssh3	54.08267081	10.34156691	0.445824083	325.129486	0.084174724	0.003042395	0.272837335
chr19_4302927_4307432	Adrbk1	111.4681871	11.02917383	1.566674344	507.1289528	0.137903009	0.003086427	0.276786046
chr19_4392423_4398997	Kdm2a	231.3893202	11.21986379	1.06159367	1142.032196	0.064962133	0.003031006	0.271815974
chr19_4435105_4442495	A930001C03Rik	114.5276429	10.90441304	1.600310587	955.3430257	0.144926621	0.003108708	0.27878421
chr19_4475851_4479241	Syt12	71.33704348	11.21050197	1.391570876	321.7533144	0.120039717	0.003065676	0.274925146
chr19_4495504_4500025	2010003K11Rik	147.2580659	11.16231192	8.318773408	674.0539756	0.790663861	0.009024954	0.809344079
chr19_4509255_4511758	Pcx	21.06213929	13.7654559	19.9431141	152.2433954	0.272274333	0.00392122	0.351649022
chr19_4614248_4616599	Lrfn4	32.99860348	11.54764773	0.492711518	145.5737463	0.067002824	0.003031006	0.271815974
chr19_4624244_4627409	Rce1	86.25974154	11.90662471	0.669545232	387.4299497	0.026033527	0.002962406	0.265664064
chr19_4719962_4721586	Spnb3	4.771735041	12.36250065	0.333359112	55.07252698	0.120117356	0.003065676	0.274925146
chr19_4755431_4758278	Rbm4b	26.40265169	11.89217939	0.52414727	200.7093792	0.059738069	0.003031006	0.271815974
chr19_4791493_4794999	Rbm4	31.45820987	9.661923415	19.13678975	206.0146062	0.397632858	0.004866727	0.436440649
chr19_4807567_4812802	Rbm14	74.94679514	10.77685223	1.21086114	433.7767844	0.089593294	0.003044557	0.273031225
chr19_4837724_4840146	Ccdc87	23.37134783	13.71281839	20.1152541	144.2301855	0.248490544	0.003780996	0.33907396
chr19_4877799_4880534	Zdhhc24	46.38153473	11.41408571	20.19338682	229.8949488	0.231873328	0.003681498	0.330151131
chr19_4926007_4929284	Dpp3	25.8168116	12.62286764	19.94278639	191.8508079	0.272340893	0.003921348	0.351660527
chr19_4942262_4943999	Peli3	10.80675313	10.11176998	20.40584827	55.06294036	0.185668551	0.003412694	0.306045155
chr19_4961163_4963366	Mrpl11	31.20361989	11.31661273	1.868882295	248.2366924	0.245134222	0.003763153	0.337473788
chr19_5023032_5025033	Slc29a2	28.37310658	12.6873473	19.8395581	172.9255072	0.29310203	0.004063205	0.364382067
chr19_5037762_5043292	B3gnt1	99.28209052	10.72998153	0.358113531	559.7350874	0.109515662	0.003058811	0.274309525
chr19_5050295_5051972	Rin1	18.44500872	10.86079524	0.655136249	89.26717595	0.029379381	0.002999802	0.269017677
chr19_5071411_5073535	Cd248	8.934617608	11.67950823	0.397271684	57.9543313	0.100901592	0.003044557	0.273031225
chr19_5087532_5089862	Yif1a	56.4369119	12.6774415	0.181381168	262.5555551	0.160612046	0.003132851	0.280949289
chr19_5104571_5107860	Rab1b	62.01348641	11.27903114	1.038535063	337.4074276	0.059632248	0.003031006	0.271815974
chr19_5116929_5118934	Klc2	32.74801739	12.6567781	19.76687519	140.2867652	0.307466172	0.004169864	0.373947047
chr19_5271906_5273896	Pacs1	21.1857897	12.83230591	0.923289777	132.2083647	0.032927849	0.002999802	0.269017677
chr19_5293420_5296424	Sf3b2	34.64587766	12.02096813	1.31854595	207.7029582	0.104010967	0.003048531	0.273387593
chr19_5348169_5349702	Cst6	11.95577521	12.77962889	18.70253658	63.61060719	0.442017003	0.005243257	0.470207267
chr19_5365020_5368893	Eif1ad	73.09051066	11.70504712	0.775431661	393.468229	0.006839795	0.002809574	0.251958306
chr19_5373510_5376248	Banf1	6.566130388	12.51387451	19.27618396	79.24860025	0.373876062	0.004676697	0.419399039
chr19_5386224_5391527	D330050I16Rik	74.08585062	10.82474701	0.923572546	541.2896716	0.032993479	0.002999802	0.269017677
chr19_5405534_5408535	4930481A15Rik	45.11191965	10.7804985	0.621387442	300.1417686	0.037212094	0.002999802	0.269017677
chr19_5422837_5426641	AI837181	104.8339115	11.37738316	20.31474299	511.1491649	0.205653595	0.003526636	0.316263373
chr19_5446972_5449094	Fosl1	9.209982889	11.508927	1.861220541	83.83819541	0.243509953	0.003751768	0.336452827
chr19_5455793_5458258	Ccdc85b	16.14700071	12.76085461	0.376034835	151.7023602	0.099888432	0.003044557	0.273031225
chr19_5459868_5462434	Fibp	51.13589777	11.69060881	0.394356555	253.480572	0.095769699	0.003044557	0.273031225
chr19_5473295_5475336	Efemp2	9.00815619	13.5695697	0.254240692	77.23963362	0.141553253	0.003105449	0.278491914
chr19_5487153_5495290	Mus81	208.6002156	10.84100959	1.71644098	1134.84813	0.158942848	0.003132851	0.280949289
chr19_5510290_5511564	Snx32	8.110807421	15.77955314	0.215349872	52.16140328	0.149659647	0.003108708	0.27878421
chr19_5556482_5563091	Ovol1	105.952766	11.44265693	0.412705027	715.887688	0.091640138	0.003044557	0.273031225
chr19_5565768_5570062	Gm962	59.09800145	12.005705	0.388654592	408.100418	0.102799149	0.003046461	0.273201987
chr19_5601228_5603958	Rnaseh2c	39.4569506	10.50795562	20.16873455	216.5139485	0.237139547	0.003711052	0.332801442
chr19_5608815_5610979	Kat5	61.74741071	11.21396218	1.150992468	355.4284022	0.076081225	0.003034602	0.272138497
chr19_5636308_5639555	Rela	138.7471672	11.29522459	2.237172766	641.8054055	0.308259799	0.00417635	0.374528718
chr19_5662881_5664231	Sipa1	5.603218238	17.37951441	20.39800437	57.78395121	0.187398715	0.00341968	0.306671687
chr19_5686993_5694548	Map3k11	155.1420788	11.46534744	0.480464879	846.689678	0.069830244	0.003031006	0.271815974
chr19_5722763_5727046	Ehbp1l1	24.64507757	12.37329635	0.315530335	225.0738004	0.123942157	0.003078496	0.276074832
chr19_5728373_5730205	Fam89b	18.11343961	12.40279603	0.280051402	135.2094186	0.13153743	0.003083617	0.276534089
chr19_5730932_5732012	Fam89b	7.905381843	13.76247415	0.388617198	60.7090797	0.097060436	0.003044557	0.273031225
chr19_5770011_5771826	Scyl1	34.20573628	10.93749131	0.486223247	187.7382063	0.068500993	0.003031006	0.271815974
chr19_5796267_5804657	Malat1	416.0489096	10.02638851	0.314689312	2518.786167	0.119040192	0.003065676	0.274925146
chr19_5842283_5848023	Neat1	591.2754059	10.07758071	2.392337983	2652.284807	0.840577383	0.009523502	0.85405315
chr19_5872152_5876074	Frmd8	47.55725433	10.83175502	0.740578794	312.6167599	0.001421389	0.002716355	0.243598609
chr19_5892947_5896005	Tigd3	20.45769456	13.28190848	1.232523145	143.3371453	0.094470839	0.003044557	0.273031225
chr19_5909653_5914717	Dpf2	82.38270525	10.53437911	0.392621673	550.337729	0.09615991	0.003044557	0.273031225
chr19_5921075_5925740	Cdc42ep2	11.52694591	13.64736409	0.268142731	189.2459018	0.13408187	0.003083617	0.276534089
chr19_5962068_5965487	Pola2	30.9624142	13.07640881	0.68966921	189.8384495	0.013487528	0.002819423	0.252841584
chr19_6012445_6017945	Gm10814	51.4218032	10.77501313	20.40254963	444.9212189	0.186396357	0.003414453	0.306202942
chr19_6044687_6049952	Syvn1	225.0585224	11.07607664	0.724779034	889.2259653	0.657528733	0.007710945	0.691505821
chr19_6056161_6063731	Fau	188.7576013	11.29943573	0.30499995	959.848895	0.126198743	0.003083617	0.276534089
chr19_6066207_6069016	Tm7sf2	15.91884483	11.64675572	20.25093357	142.7696672	0.219499871	0.003608431	0.323598562
chr19_6075957_6078805	1110014N23Rik	41.24511912	11.13389159	20.29913135	247.9976622	0.209053121	0.003543997	0.31782024
chr19_6082779_6086384	Cdca5	64.2591093	11.15933073	1.703696499	295.1548626	0.156351701	0.003132851	0.280949289
chr19_6103495_6111301	Naaladl1	110.4595465	10.23364428	21.20083253	818.1217063	0.672065102	0.007859474	0.704825605
chr19_6115797_6119771	Sac3d1	56.41049694	12.21545251	19.37435797	283.9987583	0.368769713	0.004632194	0.415408098
chr19_6126510_6128785	Snx15	28.0476167	10.68018139	19.88755711	168.6615815	0.283499991	0.00399711	0.358454741
chr19_6139974_6142150	Arl2	60.02302269	11.65934815	1.613656591	300.290502	0.147707629	0.003108708	0.27878421
chr19_6163273_6166787	Batf2	18.03322682	11.24750491	0.401080392	196.0968124	0.100062541	0.003044557	0.273031225
chr19_6234174_6236618	Ppp2r5b	68.00018773	11.61521166	0.267407014	311.8187407	0.138802555	0.003089452	0.277057339
chr19_6240435_6244024	Atg2a	52.94944366	10.25721812	1.373050512	323.0687429	0.11598268	0.003065676	0.274925146
chr19_6262006_6268053	Mir194-2	425.5767341	10.78654182	19.97844443	1903.916321	0.265074951	0.003872562	0.347285448
chr19_6275208_6281559	Ehd1	98.56160435	10.78520289	0.271621746	589.1260076	0.137921359	0.003086427	0.276786046
chr19_6303476_6309722	Cdc42bpg	81.04741534	11.45387644	20.24271291	577.977113	0.221274188	0.003619149	0.324559769
chr19_6333928_6336991	Men1	26.83479938	12.21898358	20.17095171	205.387333	0.236666781	0.003708171	0.332543148
chr19_6340382_6342113	Map4k2	9.117369919	12.03659317	0.823226668	101.8091756	0.018166084	0.002902505	0.26029224
chr19_6362190_6366764	Sf1	167.8562528	10.99626684	1.658168601	764.1248958	0.199737161	0.003497583	0.313657888
chr19_6839458_6841297	Rps6ka4	25.30192517	12.69906116	0.284913464	149.302479	0.130497861	0.003083617	0.276534089
chr19_6854693_6856556	Ccdc88b	0.698275467	16.5991931	0.450143711	52.54106926	0.083199985	0.003039127	0.272544248
chr19_6907400_6912553	Trmt112	119.2255498	10.75345922	1.708804876	627.2783161	0.210778365	0.003554549	0.318766516
chr19_6916103_6924075	Esrra	208.4353018	10.92340992	19.58069504	800.2953735	0.331033735	0.004332753	0.388554644
chr19_6933124_6934700	Kcnk4	9.2968749	12.64059009	19.12297722	54.35876492	0.399938272	0.004889822	0.438511749
chr19_6939774_6943663	Bad	89.35332681	11.78044849	0.259545283	438.5290889	0.135917233	0.003083617	0.276534089
chr19_6948534_6954609	Gpr137	50.40968967	11.37892788	19.77387681	554.4122137	0.306091861	0.004158323	0.372912079
chr19_6966498_6971985	Plcb3	144.8445744	11.04722305	20.14437446	690.8284907	0.242322503	0.003744563	0.335806655
chr19_6973707_6982137	Ppp1r14b	249.7481175	11.62352995	1.297633041	1083.748485	0.099405582	0.003044557	0.273031225
chr19_6986422_6988817	Vegfb	42.64307023	12.94351876	18.80042586	177.7502908	0.427355749	0.005117698	0.458947301
chr19_6993957_6997178	Dnajc4	35.52771791	11.60885945	19.70157193	232.6807852	0.320185483	0.004266075	0.382575138
chr19_7037855_7041293	Stip1	107.6458184	12.35468431	0.212125239	316.4444138	0.154360869	0.003127371	0.280457835
chr19_7055852_7058805	Macrod1	21.90559844	13.55092597	0.325525294	145.4655789	0.116666347	0.003065676	0.274925146
chr19_7203868_7208076	Otub1	54.38162178	10.51437114	1.616777236	371.4188542	0.190654404	0.003439024	0.308406435
chr19_7213091_7218661	Cox8a	132.7535506	10.91302333	0.642280161	530.0015429	0.02471416	0.002962406	0.265664064
chr19_7238910_7241515	Naa40	44.91863302	11.94134553	1.199122796	199.9793089	0.08694757	0.003044557	0.273031225
chr19_7266857_7269759	Rcor2	18.10240166	12.40074409	19.69434476	109.1041108	0.321582044	0.00427562	0.383431071
chr19_7337509_7342931	Mark2	118.8657786	11.00825766	1.070949897	510.396023	0.067123253	0.003031006	0.271815974
chr19_7381390_7384059	1700105P06Rik	82.48250384	11.10165371	0.19847377	369.5052244	0.157138862	0.003132851	0.280949289
chr19_7416622_7419219	2700081O15Rik	24.29241867	10.29433436	0.490216816	117.2753028	0.074146619	0.00303247	0.271947266
chr19_7481324_7484309	Rtn3	85.83292055	11.14034728	1.311800745	413.4173914	0.10252625	0.003045723	0.273135796
chr19_7492495_7496261	Atl3	85.56548162	10.72174466	1.61840691	487.1374331	0.148696677	0.003108708	0.27878421
chr19_7557093_7559923	Pla2g16	19.10867561	9.467738424	20.3657871	162.0100361	0.194486558	0.003466122	0.310836492
chr19_7606491_7608719	Lgals12	15.92360432	12.58955875	19.4604656	75.69656607	0.353250048	0.004505338	0.404031869
chr19_8721392_8726912	Snhg1	149.1834784	10.7353942	1.332155463	781.5929346	0.107004557	0.003054351	0.273909574
chr19_8733550_8737159	Wdr74	30.76700338	10.25815245	0.808732033	244.2453531	0.014731727	0.002855582	0.256084214
chr19_8740407_8744044	1700092M07Rik	121.0772345	10.21596191	2.337789209	593.0211546	0.327764333	0.004322385	0.387624897
chr19_8755764_8758861	Nxf1	84.12886504	10.8369455	1.17368254	523.6940884	0.081207465	0.003035693	0.272236308
chr19_8770125_8776180	Tmem223	174.8292084	11.03338837	0.485568388	908.6996468	0.068652177	0.003031006	0.271815974
chr19_8785343_8787005	Taf6l	14.76416882	12.40752777	0.999684747	97.88058482	0.050641114	0.003031006	0.271815974
chr19_8797219_8799346	Polr2g	16.01696235	10.91471566	0.153789314	137.3846921	0.169712903	0.003167445	0.284051598
chr19_8816283_8823923	Hnrnpul2	164.4348572	10.63662026	0.921433909	989.2438582	0.032497096	0.002999802	0.269017677
chr19_8836802_8838587	Bscl2	25.37054588	11.18600526	0.733747005	169.1436159	0.003040749	0.002716355	0.243598609
chr19_8839941_8841593	Gng3	18.56103343	10.71579929	20.37184772	140.3560403	0.193155508	0.003458205	0.310126511
chr19_8870287_8873386	Ubxn1	74.54825266	11.22757546	0.698393252	375.4584995	0.011420101	0.002819423	0.252841584
chr19_8878505_8881577	AI462493	39.78000318	12.21138693	0.309669876	196.7291199	0.120139133	0.003065676	0.274925146
chr19_8886389_8890300	1810009A15Rik	62.2643206	10.56237336	1.493697604	389.507145	0.132280969	0.003083617	0.276534089
chr19_8892096_8894755	Ints5	56.57757246	10.56557552	0.800990516	297.658344	0.012897236	0.002819423	0.252841584
chr19_8895993_8900644	Ganab	68.50329984	10.58747073	0.179731992	413.465068	0.164563964	0.003146768	0.282197389
chr19_8919418_8922108	B3gat3	47.42165824	11.45515679	0.97182715	308.8770155	0.044186479	0.003003691	0.269366416
chr19_8928523_8931283	Eml3	55.38427357	11.33023156	0.468879027	272.981316	0.07896964	0.003034602	0.272138497
chr19_8941015_8945793	Mta2	142.6944733	10.95684971	1.315267257	667.5790213	0.103289363	0.003046673	0.273220979
chr19_8951988_8955432	Tut1	33.47730192	10.90435465	1.358724306	250.9053783	0.112840524	0.00306383	0.27475958
chr19_8965028_8969605	Eef1g	89.07915252	10.54131474	0.676584619	572.9881663	0.016587993	0.002872939	0.257640772
