Chromosome,Start,End,Name,Start_b,End_b,Name_b,Strand,Distance
chr3,104508974,104513059,10631,104511856,104513856,Lrig2,-,0
chr3,104539967,104542268,10632,104511856,104513856,Lrig2,-,26112
chr3,104598399,104601298,10633,104636668,104638668,Slc16a1,+,35371
chr3,104637369,104642173,10634,104636668,104638668,Slc16a1,+,0
chr3,104660711,104664364,10635,104636668,104638668,Slc16a1,+,22044
chr3,104671497,104676692,10636,104636668,104638668,Slc16a1,+,32830
chr3,104780716,104783053,10637,104779056,104781056,Ppm1j,+,0
chr3,104785931,104791882,10638,104787034,104789034,Rhoc,+,0
chr3,104793640,104796717,10639,104787034,104789034,Rhoc,+,4607
chr3,104816157,104819510,10640,104818563,104820563,Mov10,-,0
chr3,104860774,104866928,10641,104862506,104864506,St7l,+,0
chr3,104967529,104969179,10642,104961709,104963709,Wnt2b,-,3821
chr3,105050294,105054072,10643,105053146,105055146,Cttnbp2nl,-,0
chr3,105685882,105688636,10644,105687571,105689571,Ddx20,-,0
chr3,105704270,105705789,10645,105702599,105704599,6530418L21Rik,+,0
chr3,105798149,105802137,10646,105801336,105803336,Rap1a,-,0
chr3,105893983,105896474,10647,105868858,105870858,Adora3,+,23126
chr3,105956819,105961914,10648,105957498,105959498,Wdr77,+,0
chr3,106481696,106489150,10649,106480431,106482431,Dennd2d,+,0
chr3,106527383,106529779,10650,106545827,106547827,Dram2,+,16049
chr3,106544832,106550009,10651,106545827,106547827,Dram2,+,0
chr3,106721303,106723396,10652,106682987,106684987,4933421E11Rik,+,36317
chr3,107278416,107281019,10653,107276858,107278858,Hbxip,+,0
chr3,107328608,107335154,10654,107333289,107335289,Rbm15,-,0
chr3,107629494,107632743,10655,107631710,107633710,Fam40a,-,0
chr3,107693184,107697007,10656,107696548,107698548,Ahcyl1,-,0
chr3,107758826,107761071,10657,107760469,107762469,Csf1,-,0
chr3,107864223,107871092,10658,107875230,107877230,Eps8l3,+,4139
chr3,107876041,107880607,10659,107875230,107877230,Eps8l3,+,0
chr3,107894567,107897127,10660,107893854,107895854,Gstm5,+,0
chr3,107908761,107913062,10661,107896213,107898213,4933431E20Rik,-,10549
chr3,107931221,107933330,10662,107931745,107933745,Gstm7,-,0
chr3,107963807,107965525,10663,107969174,107971174,Gstm3,-,3650
chr3,107967855,107969892,10664,107969174,107971174,Gstm3,-,0
chr3,108016887,108019183,10665,108017973,108019973,Gstm1,-,0
chr3,108044113,108045679,10666,108044859,108046859,Gstm4,-,0
chr3,108067131,108071707,10667,108086627,108088627,Ampd2,-,14921
chr3,108084103,108087743,10668,108086627,108088627,Ampd2,-,0
chr3,108110958,108114785,10669,108091068,108093068,Gnat2,+,17891
chr3,108130964,108133087,10670,108146114,108148114,Gnai3,-,13028
chr3,108138350,108140609,10671,108146114,108148114,Gnai3,-,5506
chr3,108142659,108148220,10672,108146114,108148114,Gnai3,-,0
chr3,108185360,108187814,10673,108184335,108186335,Amigo1,+,0
chr3,108198097,108201897,10674,108200834,108202834,Cyb561d1,-,0
chr3,108209054,108211854,10675,108210934,108212934,Atxn7l2,-,0
chr3,108225218,108227980,10676,108226599,108228599,Sypl2,-,0
chr3,108255744,108259291,10677,108254926,108256926,Psma5,+,0
chr3,108282773,108288979,10678,108282132,108284132,Sort1,+,0
chr3,108304980,108307890,10679,108282132,108284132,Sort1,+,20849
chr3,108383112,108384658,10680,108381804,108383804,Psrc1,+,0
chr3,108414675,108416374,10681,108415494,108417494,Celsr2,-,0
chr3,108442282,108446304,10682,108445259,108447259,Sars,-,0
chr3,108457657,108459696,10683,108445259,108447259,Sars,-,10399
chr3,108532658,108536732,10684,108535584,108537584,1700013F07Rik,+,0
chr3,108553259,108555173,10685,108554402,108556402,Scarna2,-,0
chr3,108559998,108563808,10686,108562466,108564466,Tmem167b,-,0
chr3,108570860,108573869,10687,108569699,108571699,Taf13,+,0
chr3,108590717,108592794,10688,108589278,108591278,Wdr47,+,0
chr3,108652596,108655451,10689,108651913,108653913,Clcc1,+,0
chr3,108713976,108715472,10690,108722299,108724299,Gpsm2,-,6828
chr3,108718708,108723465,10691,108722299,108724299,Gpsm2,-,0
chr3,108768682,108771909,10692,108737658,108739658,Aknad1,+,29025
chr3,108829650,108831420,10693,108840502,108842502,Stxbp3a,-,9083
chr3,108836414,108840956,10694,108840502,108842502,Stxbp3a,-,0
chr3,108908218,108912711,10695,108911704,108913704,Prpf38b,-,0
chr3,108917992,108921587,10696,108911704,108913704,Prpf38b,-,4289
chr3,109025052,109028354,10697,109027607,109029607,Fam102b,-,0
chr3,109050889,109053302,10698,109027607,109029607,Fam102b,-,21283
chr3,109121972,109125432,10699,109121149,109123149,Slc25a24,+,0
chr3,109155292,109160018,10700,109121149,109123149,Slc25a24,+,32144
chr3,109573013,109576544,10701,109338683,109340683,Vav3,+,232331
chr3,110248537,110251747,10702,110250998,110252998,Prmt6,-,0
chr3,113628798,113631832,10703,113630149,113632149,Rnpc3,-,0
chr3,115886662,115890009,10704,115886183,115888183,Dph5,+,0
chr3,116005291,116009535,10705,116005449,116007449,Extl2,+,0
chr3,116388428,116390223,10706,116424032,116426032,Cdc14a,-,33810
chr3,116421741,116425859,10707,116424032,116426032,Cdc14a,-,0
chr3,116506316,116508930,10708,116508175,116510175,Rtcd1,-,0
chr3,116512631,116514085,10709,116511079,116513079,Dbt,+,0
chr3,116562336,116563769,10710,116560973,116562973,Lrrc39,+,0
chr3,116592928,116596601,10711,116593008,116595008,Sass6,+,0
chr3,116659863,116663581,10712,116662677,116664677,Hiat1,-,0
chr3,116709438,116713720,10713,116712280,116714280,Slc35a3,-,0
chr3,116807215,116809160,10714,116808166,116810166,Agl,-,0
chr3,116860549,116862307,10715,116857567,116859567,Frrs1,+,983
chr3,117865255,117870580,10716,117868936,117870936,Snx7,-,0
chr3,118507188,118508648,10717,118560178,118562178,Dpyd,+,51531
chr3,118561478,118565070,10718,118560178,118562178,Dpyd,+,0
chr3,118594652,118596466,10719,118560178,118562178,Dpyd,+,32475
chr3,118600856,118603506,10720,118560178,118562178,Dpyd,+,38679
chr3,119700671,119702320,10721,119783388,119785388,Ptbp2,-,81069
chr3,119780533,119784035,10722,119783388,119785388,Ptbp2,-,0
chr3,121170782,121172526,10723,121171695,121173695,Rwdd3,-,0
chr3,121261066,121264122,10724,121263316,121265316,Tmem56,-,0
chr3,121290031,121292989,10725,121289817,121291817,Alg14,+,0
chr3,121345742,121347486,10726,121289817,121291817,Alg14,+,53926
chr3,121424977,121429185,10727,121424541,121426541,Cnn3,+,0
chr3,121529481,121532780,10728,121532344,121534344,Slc44a3,-,0
chr3,121645543,121647931,10729,121646453,121648453,A730020M07Rik,-,0
chr3,121722461,121724962,10730,121721537,121723537,F3,+,0
chr3,121810726,121816500,10731,121815215,121817215,Abcd3,-,0
chr3,121851677,121854686,10732,121815215,121817215,Abcd3,-,34463
chr3,121873836,121876893,10733,121815215,121817215,Abcd3,-,56622
chr3,121952999,121954431,10734,121951326,121953326,Arhgap29,+,0
chr3,122207680,122210420,10735,122243592,122245592,Gclm,+,33173
chr3,122244905,122248613,10736,122243592,122245592,Gclm,+,0
chr3,122273060,122276311,10737,122272414,122274414,Dnttip2,+,0
chr3,122292024,122294913,10738,122293703,122295703,Mir760,-,0
chr3,122308091,122308849,10739,122293703,122295703,Mir760,-,12389
chr3,122312281,122314758,10740,122293703,122295703,Mir760,-,16579
chr3,122345261,122349815,10741,122293703,122295703,Mir760,-,49559
chr3,122418019,122422915,10742,122417780,122419780,Bcar3,+,0
chr3,122472927,122476104,10743,122417780,122419780,Bcar3,+,53148
chr3,122479744,122484678,10744,122417780,122419780,Bcar3,+,59965
chr3,122508842,122517410,10745,122417780,122419780,Bcar3,+,89063
chr3,122519652,122522419,10746,122619667,122621667,Fnbp1l,-,97249
chr3,122589771,122592592,10747,122619667,122621667,Fnbp1l,-,27076
chr3,122616270,122621748,10748,122619667,122621667,Fnbp1l,-,0
chr3,122635013,122636599,10749,122619667,122621667,Fnbp1l,-,13347
chr3,122728227,122734692,10750,122727158,122729158,Pde5a,+,0
chr3,122761252,122766377,10751,122727158,122729158,Pde5a,+,32095
chr3,122804937,122805913,10752,122801980,122803980,4930447N08Rik,-,958
chr3,122858065,122862180,10753,122893392,122895392,Fabp2,+,31213
chr3,122868413,122872303,10754,122893392,122895392,Fabp2,+,21090
chr3,122875692,122881256,10755,122893392,122895392,Fabp2,+,12137
chr3,122886762,122891420,10756,122893392,122895392,Fabp2,+,1973
chr3,122893932,122900647,10757,122893392,122895392,Fabp2,+,0
chr3,122923132,122927631,10758,122922397,122924397,1810037I17Rik,+,0
chr3,122981676,122986835,10759,122984447,122986447,Usp53,-,0
chr3,123057943,123059922,10760,123034987,123036987,Myoz2,-,20957
chr3,123078411,123080690,10761,123034987,123036987,Myoz2,-,41425
chr3,123266210,123270311,10762,123265496,123267496,Sec24d,+,0
chr3,123281403,123284706,10763,123265496,123267496,Sec24d,+,13908
chr3,123383814,123386889,10764,123385990,123387990,Mettl14,-,0
chr3,123446059,123448582,10765,123444913,123446913,Prss12,+,0
chr3,123505336,123510512,10766,123508066,123510066,Snora24,-,0
chr3,126595243,126600131,10767,126594973,126596973,Camk2d,+,0
chr3,126608816,126615171,10768,126594973,126596973,Camk2d,+,11844
chr3,126637626,126644842,10769,126594973,126596973,Camk2d,+,40654
chr3,126691887,126697194,10770,126594973,126596973,Camk2d,+,94915
chr3,127122809,127124419,10771,126998452,127000452,Ank2,-,122358
chr3,127458009,127459361,10772,127543228,127545228,Mir302b,+,83868
chr3,127551704,127555217,10773,127551489,127553489,4930422G04Rik,+,0
chr3,127778829,127781458,10774,127780527,127782527,Alpk1,-,0
chr3,127787752,127792837,10775,127787913,127789913,Tifa,+,0
chr3,127834854,127838852,10776,127837492,127839492,Ap1ar,-,0
chr3,127850404,127851986,10777,127837492,127839492,Ap1ar,-,10913
chr3,127894366,127896742,10778,127896323,127898323,5730508B09Rik,-,0
chr3,127929413,127931107,10779,127914171,127916171,9830132P13,+,13243
chr3,128209746,128210529,10780,128231605,128233605,D030025E07Rik,-,21077
chr3,128936383,128937090,10781,129197918,129199918,Pitx2,+,260829
chr3,129213687,129219153,10782,129197918,129199918,Pitx2,+,13770
chr3,129223744,129225759,10783,129197918,129199918,Pitx2,+,23827
chr3,129327022,129333725,10784,129332749,129334749,Enpep,-,0
chr3,129350295,129351927,10785,129332749,129334749,Enpep,-,15547
chr3,129378222,129379726,10786,129332749,129334749,Enpep,-,43474
chr3,129531570,129537488,10787,129530386,129532386,Elovl6,+,0
chr3,129547073,129548719,10788,129530386,129532386,Elovl6,+,14688
chr3,129570812,129572560,10789,129530386,129532386,Elovl6,+,38427
chr3,129578227,129579842,10790,129530386,129532386,Elovl6,+,45842
chr3,129581027,129584536,10791,129530386,129532386,Elovl6,+,48642
chr3,129724387,129725896,10792,129751758,129753758,6330410L21Rik,+,25863
chr3,129829219,129832194,10793,129831396,129833396,Gar1,-,0
chr3,129835066,129837141,10794,129834739,129836739,Cfi,+,0
chr3,129877996,129879848,10795,129876622,129878622,Pla2g12a,+,0
chr3,129900736,129903626,10796,129899425,129901425,Casp6,+,0
chr3,130059191,130061971,10797,130060907,130062907,Sec24b,-,0
chr3,130690472,130692278,10798,130709444,130711444,Ostc,-,17167
chr3,130706484,130710553,10799,130709444,130711444,Ostc,-,0
chr3,130714499,130715766,10800,130709444,130711444,Ostc,-,3056
chr3,130726931,130731421,10801,130730308,130732308,Rpl34,-,0
chr3,130832336,130834447,10802,130730329,130732329,Rpl34-ps1,-,100008
chr3,130998590,131000327,10803,131108471,131110471,Lef1,+,108145
chr3,131268054,131273075,10804,131272037,131274037,Hadh,-,0
chr3,131299494,131303932,10805,131303227,131305227,Cyp2u1,-,0
chr3,131333874,131335791,10806,131344923,131346923,Sgms2,-,9133
chr3,131342031,131343923,10807,131344923,131346923,Sgms2,-,1001
chr3,131347835,131351028,10808,131344923,131346923,Sgms2,-,913
chr3,131363135,131366040,10809,131344923,131346923,Sgms2,-,16213
chr3,131487008,131491797,10810,131562768,131564768,Papss1,+,70972
chr3,131563771,131567530,10811,131562768,131564768,Papss1,+,0
chr3,132628425,132635806,10812,132682144,132684144,Tbck,+,46339
chr3,132682208,132685976,10813,132682144,132684144,Tbck,+,0
chr3,133089666,133093620,10814,133089953,133091953,Ints12,+,0
chr3,133229387,133236163,10815,133234889,133236889,Arhgef38,-,0
chr3,133309705,133311637,10816,133308116,133310116,Ppa2,+,0
chr3,133541678,133545669,10817,133544390,133546390,Tet2,-,0
chr3,134235067,134237287,10818,134234495,134236495,Cxxc4,+,0
chr3,134238532,134241109,10819,134240583,134242583,Mir1895,-,0
chr3,135211434,135214099,10820,135210563,135212563,Cenpe,+,0
chr3,135421507,135425423,10821,135423433,135425433,Cisd2,-,0
chr3,135436997,135442732,10822,135436759,135438759,Ube2d3,+,0
chr3,135484660,135486721,10823,135483611,135485611,Manba,+,0
chr3,135498414,135500235,10824,135483611,135485611,Manba,+,12804
chr3,135554178,135554403,10825,135483611,135485611,Manba,+,68568
chr3,135672472,135677545,10826,135691547,135693547,Nfkb1,-,14003
chr3,135687479,135692569,10827,135691547,135693547,Nfkb1,-,0
chr3,135824108,135827430,10828,135823491,135825491,Slc39a8,+,0
chr3,136668367,136673044,10829,136668770,136670770,Ppp3ca,+,0
chr3,137568011,137570246,10830,137552622,137554622,Gm4861,-,13390
chr3,137623239,137624791,10831,137621672,137623672,Ddit4l,+,0
chr3,137863318,137866425,10832,137862599,137864599,H2afz,+,0
chr3,137866546,137869303,10833,137865675,137867675,Dnajb14,+,0
chr3,137917720,137920767,10834,137916555,137918555,Lamtor3,+,0
chr3,137979201,137982343,10835,137981549,137983549,Dapp1,-,0
chr3,138120022,138121776,10836,138141538,138143538,Rg9mtd2,+,19763
chr3,138125853,138132254,10837,138141538,138143538,Rg9mtd2,+,9285
chr3,138141972,138145882,10838,138141538,138143538,Rg9mtd2,+,0
chr3,138239675,138242862,10839,138239663,138241663,0610031O16Rik,-,0
chr3,138276789,138279468,10840,138275645,138277645,Adh1,+,0
chr3,138311665,138313799,10841,138311286,138313286,Adh6a,+,0
chr3,138442007,138444148,10842,138441164,138443164,Adh5,+,0
chr3,138487420,138490876,10843,138489382,138491382,Metap1,-,0
chr3,138525432,138528833,10844,138524191,138526191,Eif4e,+,0
chr3,138733114,138736070,10845,138740195,138742195,Tspan5,+,4126
chr3,138737797,138744295,10846,138740195,138742195,Tspan5,+,0
chr3,139034809,139038133,10847,139075199,139077199,Rap1gds1,-,37067
chr3,139073424,139076629,10848,139075199,139077199,Rap1gds1,-,0
chr3,139204901,139206443,10849,139203893,139205893,B930007M17Rik,+,0
chr3,142191359,142192167,10850,142395696,142397696,Pdlim5,-,203530
chr3,142338367,142341196,10851,142395696,142397696,Pdlim5,-,54501
chr3,142348000,142351008,10852,142395696,142397696,Pdlim5,-,44689
chr3,142392448,142396906,10853,142395696,142397696,Pdlim5,-,0
chr3,142529664,142531303,10854,142528338,142530338,Gbp7,+,0
chr3,142699148,142702331,10855,142699080,142701080,Ccbl2,+,0
chr3,142743687,142747423,10856,142763247,142765247,Gtf2b,+,15825
chr3,142764002,142767015,10857,142763247,142765247,Gtf2b,+,0
chr3,142840286,142842879,10858,142882004,142884004,Pkn2,-,39126
chr3,142878830,142883624,10859,142882004,142884004,Pkn2,-,0
chr3,143742316,143743770,10860,143712143,143714143,Gm6260,-,28174
chr3,144197429,144199589,10861,144205255,144207255,Lmo4,-,5667
chr3,144200455,144206862,10862,144205255,144207255,Lmo4,-,0
chr3,144512557,144514267,10863,144568427,144570427,15-Sep,+,54161
chr3,144553086,144555197,10864,144568427,144570427,15-Sep,+,13231
chr3,144568182,144572873,10865,144568427,144570427,15-Sep,+,0
chr3,144703097,144705341,10866,144720323,144722323,Sh3glb1,-,14983
chr3,144713997,144722115,10867,144720323,144722323,Sh3glb1,-,0
chr3,144824644,144826935,10868,144819494,144821494,Clca2,-,3151
chr3,144845134,144849655,10869,144849302,144851302,Clca4,-,0
chr3,144886635,144889510,10870,144896011,144898011,Gm6289,-,6502
chr3,144928048,144933914,10871,144932529,144934529,AI747448,-,0
chr3,144969481,144975784,10872,144975045,144977045,Clca6,-,0
chr3,144991384,144998201,10873,144975045,144977045,Clca6,-,14340
chr3,145001821,145005333,10874,144975045,144977045,Clca6,-,24777
chr3,145029537,145033030,10875,145032776,145034776,Clca3,-,0
chr3,145071770,145073491,10876,145099041,145101041,Clca5,-,25551
chr3,145101397,145103256,10877,145099041,145101041,Clca5,-,357
chr3,145117403,145120076,10878,145116589,145118589,Odf2l,+,0
chr3,145575757,145577470,10879,145574208,145576208,Znhit6,+,0
chr3,145632840,145635189,10880,145649985,145651985,Cyr61,-,14797
chr3,145648675,145650977,10881,145649985,145651985,Cyr61,-,0
chr3,145652405,145654224,10882,145649985,145651985,Cyr61,-,421
chr3,145757774,145759865,10883,145756692,145758692,Ddah1,+,0
chr3,145922366,145927080,10884,145922378,145924378,Bcl10,+,0
chr3,145937559,145941527,10885,145936032,145938032,2410004B18Rik,+,0
chr3,145962366,145966659,10886,145985870,145987870,Syde2,+,19212
chr3,145986605,145994145,10887,145985870,145987870,Syde2,+,0
chr3,146046804,146048806,10888,145985870,145987870,Syde2,+,58935
chr3,146100980,146101726,10889,146108036,146110036,Wdr63,-,6311
chr3,146149203,146151948,10890,146147833,146149833,Mcoln2,+,0
chr3,146161405,146164851,10891,146147833,146149833,Mcoln2,+,11573
chr3,146195590,146198466,10892,146218961,146220961,Lpar3,+,20496
chr3,146220557,146222137,10893,146218961,146220961,Lpar3,+,0
chr3,146327431,146329253,10894,146378944,146380944,Gm10636,-,49692
chr3,146403546,146409454,10895,146402642,146404642,Ssx2ip,+,0
chr3,146450034,146451495,10896,146448493,146450493,Ctbs,+,0
chr3,146476774,146478043,10897,146497836,146499836,Gng5,+,19794
chr3,146498161,146503920,10898,146497836,146499836,Gng5,+,0
chr3,146519202,146522303,10899,146521423,146523423,Rpf1,-,0
chr3,146567264,146569021,10900,146595149,146597149,Uox,+,26129
chr3,146681592,146683157,10901,146651317,146653317,4930503B20Rik,-,28276
chr3,146811819,146813829,10902,146812946,146814946,Prkacb,-,0
chr3,146851741,146853172,10903,146850367,146852367,Ttll7,+,0
chr3,148421680,148423456,10904,148954635,148956635,Lphn2,-,531180
chr3,148898220,148900630,10905,148954635,148956635,Lphn2,-,54006
chr3,148985928,148991066,10906,148954635,148956635,Lphn2,-,29294
chr3,149052176,149053285,10907,148954635,148956635,Lphn2,-,95542
chr3,149087391,149089398,10908,148954635,148956635,Lphn2,-,130757
chr3,152112380,152114766,10909,152165900,152167900,Gipc2,-,51135
chr3,152121434,152123599,10910,152165900,152167900,Gipc2,-,42302
chr3,152148532,152155089,10911,152165900,152167900,Gipc2,-,10812
chr3,152162427,152167161,10912,152165900,152167900,Gipc2,-,0
chr3,152190815,152194801,10913,152208458,152210458,Fubp1,+,13658
chr3,152208183,152215325,10914,152208458,152210458,Fubp1,+,0
chr3,152264971,152266578,10915,152266320,152268320,Nexn,-,0
chr3,152308320,152310290,10916,152340407,152342407,Fam73a,-,30118
chr3,152314514,152315297,10917,152340407,152342407,Fam73a,-,25111
chr3,152338784,152341362,10918,152340407,152342407,Fam73a,-,0
chr3,152345761,152348611,10919,152344478,152346478,Usp33,+,0
chr3,152394544,152398940,10920,152394010,152396010,Zzz3,+,0
chr3,152477511,152479222,10921,152394010,152396010,Zzz3,+,81502
chr3,152701332,152701999,10922,152712100,152714100,Pigk,+,10102
chr3,152713565,152715636,10923,152712100,152714100,Pigk,+,0
chr3,153906877,153914178,10924,153906138,153908138,Msh4,-,0
chr3,153942692,153945697,10925,153944432,153946432,Acadm,-,0
chr3,154595656,154597862,10926,154594711,154596711,Cryz,+,0
chr3,155092375,155094149,10927,155091434,155093434,Lrriq3,+,0
chr3,157440961,157441947,10928,157532397,157534397,Zranb2,+,90451
chr3,157533460,157536874,10929,157532397,157534397,Zranb2,+,0
chr3,157865688,157867512,10930,157925063,157927063,Cth,-,57552
chr3,157923084,157925798,10931,157925063,157927063,Cth,-,0
chr3,157946219,157950288,10932,157945466,157947466,Ankrd13c,+,0
chr3,158029824,158033263,10933,158034703,158036703,Lrrc40,+,1441
chr3,158033352,158038042,10934,158034703,158036703,Lrrc40,+,0
chr3,159494615,159496683,10935,159493433,159495433,Depdc1a,+,0
chr3,159839033,159842088,10936,159837695,159839695,Wls,+,0
