chr	chromStart	chromEnd	name
chr2	152329709	152333338	9681
chr2	152337122	152339157	9682
chr2	152342428	152344947	9683
chr2	152396469	152399513	9684
chr2	152669165	152671655	9685
chr2	152686071	152688364	9686
chr2	152695868	152698524	9687
chr2	152706750	152708418	9688
chr2	152734032	152739956	9689
chr2	152803582	152808111	9690
chr2	152826672	152832042	9691
chr2	152847387	152849538	9692
chr2	153013842	153016047	9693
chr2	153160456	153163131	9694
chr2	153236733	153243350	9695
chr2	153248161	153251040	9696
chr2	153258345	153260572	9697
chr2	153290690	153292460	9698
chr2	153344258	153348676	9699
chr2	153422754	153426720	9700
chr2	153433565	153438827	9701
chr2	153439868	153447573	9702
chr2	153491889	153493688	9703
chr2	153527863	153530857	9704
chr2	153591910	153593793	9705
chr2	153631108	153633462	9706
chr2	153648720	153650887	9707
chr2	153740437	153744340	9708
chr2	154353032	154356249	9709
chr2	154371481	154374219	9710
chr2	154388855	154391674	9711
chr2	154406583	154408609	9712
chr2	154435955	154439569	9713
chr2	154567982	154570801	9714
chr2	154602559	154604911	9715
chr2	154612304	154614789	9716
chr2	154641005	154642968	9717
chr2	154655785	154660197	9718
chr2	154789930	154794277	9719
chr2	154888715	154893843	9720
chr2	155018186	155020204	9721
chr2	155049826	155052360	9722
chr2	155072946	155075672	9723
chr2	155090175	155092217	9724
chr2	155098710	155104155	9725
chr2	155132606	155137839	9726
chr2	155159562	155161377	9727
chr2	155235431	155239497	9728
chr2	155275871	155277964	9729
chr2	155294084	155296588	9730
chr2	155355942	155358795	9731
chr2	155380491	155384047	9732
chr2	155471951	155474816	9733
chr2	155517817	155520632	9734
chr2	155552234	155554169	9735
chr2	155584979	155586276	9736
chr2	155588165	155594412	9737
chr2	155628818	155630065	9738
chr2	155640386	155643157	9739
chr2	155690405	155692763	9740
chr2	155726979	155730256	9741
chr2	155803484	155807071	9742
chr2	155817776	155822128	9743
chr2	155824188	155828108	9744
chr2	155868987	155871441	9745
chr2	155893809	155895882	9746
chr2	155928257	155931142	9747
chr2	155955593	155957958	9748
chr2	155990938	155992927	9749
chr2	156006589	156009577	9750
chr2	156064787	156066450	9751
chr2	156108436	156112558	9752
chr2	156142786	156145878	9753
chr2	156173915	156181788	9754
chr2	156195703	156198350	9755
chr2	156295036	156297034	9756
chr2	156310032	156313663	9757
chr2	156359634	156361081	9758
chr2	156361313	156363684	9759
chr2	156390756	156393785	9760
chr2	156419826	156422947	9761
chr2	156432185	156433891	9762
chr2	156445821	156448948	9763
chr2	156454021	156458220	9764
chr2	156474584	156476391	9765
chr2	156516801	156516992	9766
chr2	156546773	156549795	9767
chr2	156719402	156723327	9768
chr2	156729864	156732499	9769
chr2	156839426	156842187	9770
chr2	156860651	156866173	9771
chr2	156981914	156983747	9772
chr2	156990201	156992716	9773
chr2	157005828	157008020	9774
chr2	157057753	157059914	9775
chr2	157077665	157079713	9776
chr2	157085697	157088913	9777
chr2	157132082	157135992	9778
chr2	157177134	157179441	9779
chr2	157200931	157205847	9780
chr2	157243956	157245979	9781
chr2	157277952	157281555	9782
chr2	157366664	157369346	9783
chr2	157393863	157396525	9784
chr2	157411741	157413730	9785
chr2	157420701	157428779	9786
chr2	157456137	157457944	9787
chr2	157478511	157481461	9788
chr2	157499626	157502220	9789
chr2	157507320	157510949	9790
chr2	157551902	157554123	9791
chr2	157562801	157568069	9792
chr2	157592836	157592958	9793
chr2	157737156	157738563	9794
chr2	157934885	157936733	9795
chr2	158027202	158032852	9796
chr2	158069394	158074384	9797
chr2	158079550	158081697	9798
chr2	158112623	158114491	9799
chr2	158143980	158146862	9800
chr2	158159135	158160677	9801
chr2	158166213	158167574	9802
chr2	158177027	158180534	9803
chr2	158359007	158362401	9804
chr2	158396651	158398505	9805
chr2	158408822	158412197	9806
chr2	158624437	158626786	9807
chr2	158667019	158668702	9808
chr2	158767248	158770232	9809
chr2	158776230	158778025	9810
chr2	158793580	158795675	9811
chr2	158856382	158858718	9812
chr2	160239687	160241617	9813
chr2	160331502	160334726	9814
chr2	160348501	160350493	9815
chr2	160363109	160368580	9816
chr2	160620967	160622790	9817
chr2	160645153	160650008	9818
chr2	160730039	160733276	9819
chr2	160870448	160874052	9820
chr2	160885894	160893793	9821
chr2	161107671	161110115	9822
chr2	161176840	161178413	9823
chr2	162899144	162901486	9824
chr2	162919117	162920881	9825
chr2	162929814	162933542	9826
chr2	162985139	162989001	9827
chr2	163016248	163018641	9828
chr2	163054448	163056441	9829
chr2	163417191	163421534	9830
chr2	163470933	163473302	9831
chr2	163505870	163508967	9832
chr2	163537357	163542507	9833
chr2	163546435	163554527	9834
chr2	163573187	163577516	9835
chr2	163593980	163595868	9836
chr2	163600709	163603946	9837
chr2	163607232	163612754	9838
chr2	163641239	163645944	9839
chr2	163657791	163660662	9840
chr2	163747515	163750925	9841
chr2	163759382	163761492	9842
chr2	163994092	163998054	9843
chr2	164005970	164008781	9844
chr2	164068768	164071739	9845
chr2	164073823	164076042	9846
chr2	164431521	164433644	9847
chr2	164436190	164437163	9848
chr2	164439080	164443808	9849
chr2	164460226	164462907	9850
chr2	164468544	164470941	9851
chr2	164485519	164488406	9852
chr2	164496341	164499014	9853
chr2	164520521	164525825	9854
chr2	164678043	164680281	9855
chr2	164704557	164706756	9856
chr2	164744840	164750788	9857
chr2	164769055	164772384	9858
chr2	164784516	164786944	9859
chr2	164802229	164807526	9860
chr2	164812402	164814427	9861
chr2	164822263	164824054	9862
chr2	164832499	164835326	9863
chr2	164877847	164881851	9864
chr2	164909236	164913067	9865
chr2	165032229	165035159	9866
chr2	165283066	165288693	9867
chr2	165296525	165298758	9868
chr2	165323373	165327813	9869
chr2	165491380	165494114	9870
chr2	165503512	165505012	9871
chr2	165853846	165860341	9872
chr2	165874035	165875654	9873
chr2	165954400	165955815	9874
chr2	165968056	165970590	9875
chr2	165986574	165987875	9876
chr2	165991247	165994509	9877
chr2	166029278	166032133	9878
chr2	166124129	166127789	9879
chr2	166152162	166156079	9880
chr2	166185480	166188059	9881
chr2	166202234	166205106	9882
chr2	166215193	166216788	9883
chr2	166785907	166787364	9884
chr2	166793123	166795358	9885
chr2	166805260	166808043	9886
chr2	166821459	166823566	9887
chr2	166905193	166908121	9888
chr2	166992497	166997166	9889
chr2	167014281	167017718	9890
chr2	167061419	167065394	9891
chr2	167291058	167293654	9892
chr2	167298794	167300968	9893
chr2	167313026	167315204	9894
chr2	167330843	167334246	9895
chr2	167342886	167350595	9896
chr2	167374125	167376310	9897
chr2	167379719	167381766	9898
chr2	167382982	167385006	9899
chr2	167402121	167403859	9900
chr2	167414609	167418708	9901
chr2	167420113	167425540	9902
chr2	167463138	167464958	9903
chr2	167484045	167487969	9904
chr2	167490333	167494107	9905
chr2	167501968	167508487	9906
chr2	167535985	167538696	9907
chr2	167628961	167633646	9908
chr2	167660418	167662202	9909
chr2	167687334	167692710	9910
chr2	167697346	167698862	9911
chr2	167720532	167722540	9912
chr2	167776725	167779418	9913
chr2	167804828	167807459	9914
chr2	167855688	167858322	9915
chr2	167863110	167865645	9916
chr2	167886908	167889303	9917
chr2	167930968	167934298	9918
chr2	167957640	167961302	9919
chr2	168004901	168007635	9920
chr2	168076689	168083881	9921
chr2	168094115	168098184	9922
chr2	168103482	168105786	9923
chr2	168169536	168171020	9924
chr2	168204023	168208198	9925
chr2	168228062	168232050	9926
chr2	168471887	168473822	9927
chr2	168531618	168533543	9928
chr2	168589142	168590933	9929
chr2	168732370	168737119	9930
chr2	168740326	168743010	9931
chr2	168953736	168956239	9932
chr2	169632817	169634985	9933
chr2	170074780	170076060	9934
chr2	170110396	170112499	9935
chr2	170128340	170134834	9936
chr2	170146652	170149541	9937
chr2	170152486	170156675	9938
chr2	170173592	170175039	9939
chr2	170183685	170185894	9940
chr2	170191844	170194392	9941
chr2	170204690	170206396	9942
chr2	170207912	170210474	9943
chr2	170220476	170223533	9944
chr2	170266252	170267957	9945
chr2	170268947	170271392	9946
chr2	170285936	170287909	9947
chr2	170307502	170309437	9948
chr2	170316033	170316395	9949
chr2	170318651	170320672	9950
chr2	170323034	170324906	9951
chr2	170341953	170347733	9952
chr2	170510459	170513612	9953
chr2	171814877	171815879	9954
chr2	171852840	171854426	9955
chr2	172344660	172347238	9956
chr2	172368709	172372792	9957
chr2	172439576	172442275	9958
chr2	172938402	172941314	9959
chr2	172976680	172978574	9960
chr2	172998642	173002313	9961
chr2	173021295	173026006	9962
chr2	173056970	173059043	9963
chr2	173106335	173109760	9964
chr2	173137205	173140120	9965
chr2	173152923	173154314	9966
chr2	173217519	173220026	9967
chr2	173242612	173245076	9968
chr2	173266022	173267421	9969
chr2	173274681	173277503	9970
chr2	173534021	173536404	9971
chr2	173585420	173587137	9972
chr2	173658751	173662011	9973
chr2	173707548	173707708	9974
chr2	173729685	173732136	9975
chr2	173736602	173740083	9976
chr2	173975738	173979293	9977
chr2	174017011	174020449	9978
chr2	174074906	174079340	9979
chr2	174109346	174112298	9980
chr2	174325923	174332279	9981
chr2	174415121	174417499	9982
chr2	174436695	174439503	9983
chr2	174461924	174464994	9984
chr2	174470290	174474310	9985
chr2	174476201	174478907	9986
chr2	174659412	174661843	9987
chr2	174672685	174674823	9988
chr2	174747956	174750443	9989
chr2	174759356	174762546	9990
chr2	175140949	175142432	9991
chr2	175205368	175207250	9992
chr2	175274732	175276430	9993
chr2	175337162	175338599	9994
chr2	175372079	175373701	9995
chr2	175434522	175436038	9996
chr2	175469636	175471175	9997
chr2	175604709	175606394	9998
chr2	175640174	175641742	9999
chr2	175737619	175738983	10000
chr2	175799695	175801400	10001
chr2	175868930	175870481	10002
chr2	175965054	175966536	10003
chr2	176152420	176153860	10004
chr2	176226273	176227684	10005
chr2	176423333	176425032	10006
chr2	176485301	176487020	10007
chr2	176635057	176636501	10008
chr2	176670333	176671698	10009
chr2	176707935	176709795	10010
chr2	176798416	176799818	10011
chr2	176926632	176928108	10012
chr2	177205188	177206750	10013
chr2	177252234	177254372	10014
chr2	177464348	177466223	10015
chr2	177497906	177499559	10016
chr2	177838832	177840791	10017
chr2	177896893	177898686	10018
chr2	177955878	177957704	10019
chr2	178022917	178024715	10020
chr2	178077230	178078890	10021
chr2	179169976	179171922	10022
chr2	179973530	179978149	10023
chr2	180017056	180019455	10024
chr2	180023868	180026952	10025
chr2	180039964	180043793	10026
chr2	180069512	180071776	10027
chr2	180118262	180121568	10028
chr2	180170167	180174626	10029
chr2	180224443	180226402	10030
chr2	180254858	180259449	10031
chr2	180270173	180274594	10032
chr2	180276180	180277364	10033
chr2	180313222	180315311	10034
chr2	180328365	180337177	10035
chr2	180340477	180347423	10036
chr2	180455295	180457856	10037
chr2	180580379	180584794	10038
chr2	180588671	180591166	10039
chr2	180698179	180703636	10040
chr2	180707053	180712482	10041
chr2	180723831	180726494	10042
chr2	180918979	180921958	10043
chr2	180953840	180955530	10044
chr2	180965453	180969529	10045
chr2	181186451	181190111	10046
chr2	181200817	181204214	10047
chr2	181212008	181213601	10048
chr2	181219261	181220830	10049
chr2	181238764	181242946	10050
chr2	181248649	181250402	10051
chr2	181286433	181289533	10052
chr2	181318757	181320752	10053
chr2	181363669	181368044	10054
chr2	181458273	181460507	10055
chr2	181482934	181484449	10056
chr2	181495946	181498704	10057
chr2	181518827	181523592	10058
chr2	181579486	181582942	10059
chr2	181590992	181593634	10060
chr2	181596733	181603346	10061
chr2	181679187	181681504	10062
chr2	181692939	181694589	10063
chr2	181837171	181839920	10064
chr2	181863203	181866285	10065
chr2	181917028	181919626	10066
chr2	181928269	181928622	10067
chr2	181928871	181929736	10068
chr2	181929853	181932022	10069
chr3	3001537	3002180	10070
chr3	3011111	3011252	10071
chr3	3505663	3510304	10072
chr3	3612308	3615576	10073
chr3	3617232	3619349	10074
chr3	3626405	3628208	10075
chr3	3633142	3639881	10076
chr3	3642861	3648026	10077
chr3	5573472	5577471	10078
chr3	5860059	5861159	10079
chr3	6116019	6116212	10080
chr3	7502770	7504487	10081
chr3	7611949	7614443	10082
chr3	8244915	8246922	10083
chr3	8766418	8768078	10084
chr3	8922663	8924901	10085
chr3	8960446	8966361	10086
chr3	8968823	8972207	10087
chr3	8973827	8978246	10088
chr3	8987529	8991680	10089
chr3	9000243	9005837	10090
chr3	9037399	9038993	10091
chr3	9249737	9251999	10092
chr3	9519356	9521633	10093
chr3	9608119	9610568	10094
chr3	9831659	9836688	10095
chr3	10329088	10331673	10096
chr3	10333019	10336578	10097
chr3	10341997	10343571	10098
chr3	10349441	10352547	10099
chr3	10366034	10373800	10100
chr3	10438712	10440796	10101
chr3	14533226	14535016	10102
chr3	14578273	14580668	10103
chr3	14609000	14612086	10104
chr3	14641128	14645207	10105
chr3	14885776	14887339	10106
chr3	16182286	16185631	10107
chr3	18623841	18626505	10108
chr3	19160833	19164237	10109
chr3	19168329	19170134	10110
chr3	19186807	19190019	10111
chr3	19308680	19312863	10112
chr3	19627437	19630040	10113
chr3	19893977	19896329	10114
chr3	20033521	20035691	10115
chr3	20056931	20059669	10116
chr3	20153959	20155717	10117
chr3	21697662	21698920	10118
chr3	21934564	21937227	10119
chr3	21985162	21989151	10120
chr3	22074890	22080055	10121
chr3	23843095	23843250	10122
chr3	27150725	27156047	10123
chr3	27182153	27184748	10124
chr3	27226840	27229166	10125
chr3	27272349	27274170	10126
chr3	27282416	27284216	10127
chr3	27315946	27318284	10128
chr3	27708491	27711688	10129
chr3	27861844	27864590	10130
chr3	27937986	27939999	10131
chr3	27982122	27990173	10132
chr3	28025388	28028327	10133
chr3	28059642	28061465	10134
chr3	28214096	28215900	10135
chr3	28228880	28231055	10136
chr3	28261921	28266040	10137
chr3	28561412	28564271	10138
chr3	28578395	28582186	10139
chr3	28584672	28587116	10140
chr3	28694659	28700414	10141
chr3	28704378	28707478	10142
chr3	28804469	28806957	10143
chr3	30138009	30140601	10144
chr3	30506739	30509660	10145
chr3	30594622	30596274	10146
chr3	30599459	30604510	10147
chr3	30697335	30700668	10148
chr3	30792319	30795558	10149
chr3	30846867	30849061	10150
chr3	30855059	30858919	10151
chr3	30967634	30970066	10152
chr3	30980045	30981576	10153
chr3	30994431	30997825	10154
chr3	31056053	31057796	10155
chr3	31074892	31080374	10156
chr3	31093167	31096806	10157
chr3	31132005	31135937	10158
chr3	32363741	32366739	10159
chr3	32395624	32399875	10160
chr3	32509169	32512030	10161
chr3	32528879	32531724	10162
chr3	32708416	32710836	10163
chr3	32735406	32738432	10164
chr3	33798918	33802025	10165
chr3	34019097	34022073	10166
chr3	34079646	34082132	10167
chr3	35687557	35689665	10168
chr3	35719447	35722882	10169
chr3	35744419	35747788	10170
chr3	35752982	35757023	10171
chr3	35762166	35766147	10172
chr3	35920037	35922809	10173
chr3	35929630	35935464	10174
chr3	35999359	36001484	10175
chr3	36065299	36067403	10176
chr3	36150710	36152194	10177
chr3	36474855	36476792	10178
chr3	36531719	36533425	10179
chr3	36551440	36553796	10180
chr3	36570008	36572939	10181
chr3	36612699	36614035	10182
chr3	36796659	36799378	10183
chr3	36836156	36837895	10184
chr3	36861387	36864796	10185
chr3	37203570	37204994	10186
chr3	37311816	37313425	10187
chr3	37418252	37422005	10188
chr3	37639189	37642312	10189
chr3	37686277	37688303	10190
chr3	37722281	37725458	10191
chr3	38483460	38486198	10192
chr3	38577477	38579854	10193
chr3	38884250	38886373	10194
chr3	40540472	40541563	10195
chr3	40744000	40746921	10196
chr3	40799000	40801621	10197
chr3	40843629	40848821	10198
chr3	40891100	40895714	10199
chr3	40949623	40953459	10200
chr3	41080982	41084450	10201
chr3	41408256	41409621	10202
chr3	41422045	41423678	10203
chr3	41521483	41523625	10204
chr3	41562656	41567066	10205
chr3	41580071	41584201	10206
chr3	41585512	41592236	10207
chr3	41593650	41595395	10208
chr3	41741084	41743955	10209
chr3	50381306	50382715	10210
chr3	50442986	50444798	10211
chr3	50904923	50907142	10212
chr3	51221206	51228557	10213
chr3	51230121	51235906	10214
chr3	51274878	51279558	10215
chr3	51326217	51327914	10216
chr3	51332499	51334195	10217
chr3	51338825	51342846	10218
chr3	51356759	51359766	10219
chr3	51377292	51379029	10220
chr3	51407293	51409662	10221
chr3	51414615	51418648	10222
chr3	51474628	51476510	10223
chr3	51482630	51486073	10224
chr3	51509677	51512197	10225
chr3	51515873	51521784	10226
chr3	51531140	51533614	10227
chr3	51551704	51554550	10228
chr3	51557196	51562272	10229
chr3	51652191	51654473	10230
chr3	51659686	51664314	10231
chr3	51671424	51675134	10232
chr3	51765900	51766850	10233
chr3	51915693	51917948	10234
chr3	52006221	52008382	10235
chr3	52017214	52018793	10236
chr3	52028871	52030579	10237
chr3	52033190	52036155	10238
chr3	52044144	52047852	10239
chr3	52069179	52070778	10240
chr3	52087705	52089497	10241
