peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr2_69860437_69864336	chr2	69860437	69864336	9698	69859562	69861562	Ssb	+	0	29.93429787	10.14786229	119.859926	0.128952937	0.003821659	0.205012829	44.31719416	1.220984331	141.1915786	0.739475788	0.54144548	0.894427172
chr2_69883923_69886244	chr2	69883923	69886244	9699	69885604	69887604	Mettl5	-	0	14.23540553	11.30472219	63.57950371	0.266615217	0.006051444	0.324629601	29.02657808	0.857235588	76.7454042	0.682804949	0.54144548	0.894427172
chr2_69896431_69899975	chr2	69896431	69899975	9700	69895246	69897246	Ubr3	+	0	32.43642634	11.61199806	117.125028	0.144327625	0.004068819	0.218271726	43.65419009	1.428057871	129.5515112	0.764890887	0.54144548	0.894427172
chr2_70474933_70478997	chr2	70474933	70478997	9701	70472923	70474923	Sp5	+	11	17.71660996	12.06217149	78.40629882	0.028855134	0.001947867	0.10449328	35.26584078	1.024356063	99.9799572	0.710972253	0.54144548	0.894427172
chr2_70496774_70499009	chr2	70496774	70499009	9702	70506819	70508819	4933404M02Rik	+	7811	3.143851202	17.66221536	39.06869241	0.000949488	0.000436119	0.023395586	11.01569235	2.39972751	43.65622982	0.840964264	0.54144548	0.894427172
chr2_70660438_70664192	chr2	70660438	70664192	9703	70659509	70661509	Gorasp2	+	0	31.67754604	12.07710183	126.2273658	0.140458043	0.00401161	0.21520272	47.18323858	1.149794566	144.0762131	0.729687964	0.54144548	0.894427172
chr2_70823312_70826973	chr2	70823312	70826973	9704	70825480	70827480	Tlk1	-	0	30.51375341	9.179332178	136.9531342	0.09963948	0.003343261	0.179349138	43.15749706	2.16890457	154.1668895	0.827769634	0.54144548	0.894427172
chr2_71054491_71056759	chr2	71054491	71056759	9706	71053744	71055744	Dcaf17	+	0	24.53675409	11.81660196	96.31032638	0.203205494	0.005012993	0.268921903	32.82478394	1.699428206	97.76147892	0.792321885	0.54144548	0.894427172
chr2_71211388_71213028	chr2	71211388	71213028	9707	71209706	71211706	Dync1i2	+	0	25.31901975	11.84294079	85.92511993	0.049378388	0.002443906	0.131103279	33.48101421	1.213019959	85.48342648	0.738409164	0.54144548	0.894427172
chr2_71366702_71368090	chr2	71366702	71368090	9708	71367554	71369554	Slc25a12	-	0	12.34958756	13.74096074	32.91626314	0.057277067	0.002611163	0.140075779	14.17324549	2.92440233	31.32912267	0.407778356	0.54144548	0.894427172
chr2_71389100_71390569	chr2	71389100	71390569	9709	71387260	71389260	Hat1	+	0	2.958029923	11.07729476	37.42720879	0.772263935	0.014599603	0.783195372	18.48304773	0.937458836	44.66792843	0.696814975	0.54144548	0.894427172
chr2_71452511_71454070	chr2	71452511	71454070	9710	71451338	71453338	Metap1d	+	0	4.048125494	10.67643742	26.41505916	0.074608708	0.002914089	0.156326234	4.890433561	1.430621317	36.70009034	0.765179271	0.54144548	0.894427172
chr2_71786891_71791768	chr2	71786891	71791768	9714	71785083	71787083	Itga6	+	0	50.02789029	11.18775829	186.8516451	0.027013028	0.001894241	0.101616524	62.0702082	2.483451448	200.462889	0.84519673	0.54144548	0.894427172
chr2_71872061_71874344	chr2	71872061	71874344	9718	71871272	71873272	Pdk1	+	0	18.94882842	12.06242347	68.22330946	0.050840699	0.002474313	0.132734484	26.02370626	1.661040448	75.25191603	0.788796532	0.54144548	0.894427172
chr2_72285221_72288354	chr2	72285221	72288354	9720	72283637	72285637	B230120H23Rik	+	0	25.60858901	13.1199662	104.9954911	0.134465851	0.003914042	0.209968678	39.79361751	1.37395208	109.4526451	0.758661031	0.54144548	0.894427172
chr2_72475376_72477932	chr2	72475376	72477932	9721	72474219	72476219	Cdca7	+	0	25.68119534	12.76206776	101.9582244	0.234321876	0.00551755	0.295988873	22.70848167	3.603257407	86.56004131	0.88159622	0.54144548	0.894427172
chr2_72977255_72981542	chr2	72977255	72981542	9730	72977432	72979432	1700011J10Rik	+	0	74.19269069	10.5854168	254.2210386	0.147623408	0.004125352	0.22130443	104.0125195	1.307139598	280.5913755	0.75057729	0.54144548	0.894427172
chr2_73213085_73216005	chr2	73213085	73216005	9732	73214447	73216447	Ola1	-	0	21.29696285	12.74375471	80.83302524	0.121737572	0.003705222	0.198766544	32.27306936	1.057551216	91.66934646	0.716116148	0.54144548	0.894427172
chr2_73311470_73313687	chr2	73311470	73313687	9733	73310652	73312652	Scrn3	+	0	18.68835282	13.85342876	59.73037903	0.007675338	0.001082547	0.058073191	24.92802686	2.400070432	83.88167428	0.840982164	0.54144548	0.894427172
chr2_73386729_73387319	chr2	73386729	73387319	9734	73386398	73388398	Gpr155	-	0	4.185078177	15.79894866	21.35984068	0.453815191	0.009120876	0.489289206	12.76838574	0.852929055	29.15279911	0.68202611	0.54144548	0.894427172
chr2_73527867_73530431	chr2	73527867	73530431	9735	73529410	73531410	Wipf1	-	0	11.18216819	10.34105834	95.71257615	0.355858106	0.00748397	0.401477421	29.81845266	0.747473883	96.87587629	0.662058912	0.54144548	0.894427172
chr2_73891216_73892893	chr2	73891216	73892893	9737	73892628	73894628	Atf2	-	0	13.44567881	10.81765435	56.22139541	0.236292492	0.005548526	0.297650563	22.13408152	0.793239453	74.00385406	0.670939287	0.54144548	0.894427172
chr2_73909000_73912372	chr2	73909000	73912372	9738	73911294	73913294	Atp5g3	-	0	57.51407176	11.16593864	193.5574701	0.082598989	0.003047745	0.163496205	59.05589026	1.928602406	186.7551338	0.811263755	0.54144548	0.894427172
chr2_74577546_74579188	chr2	74577546	74579188	9741	74578948	74580948	Lnp	-	0	9.288381541	10.56804876	49.63098039	0.474457627	0.009473491	0.508205202	14.45918966	0.720091124	49.62882374	0.656582319	0.54144548	0.894427172
chr2_74825053_74827133	chr2	74825053	74827133	9743	74823812	74825812	Mtx2	+	0	14.63646774	8.828918086	78.32384468	0.238555575	0.005586503	0.299687812	22.43537197	2.214477603	79.23317054	0.830565276	0.54144548	0.894427172
chr2_75656689_75661700	chr2	75656689	75661700	9745	75657259	75659259	Hnrnpa3	+	0	93.9819926	12.09333604	299.9001253	0.054013418	0.002550094	0.13679972	86.1436014	2.51689467	295.1290598	0.84681232	0.54144548	0.894427172
chr2_75700070_75706178	chr2	75700070	75706178	9746	75704641	75706641	Nfe2l2	-	0	110.9201072	12.68094194	379.9095474	0.123871336	0.003737082	0.200475694	99.38563623	2.346765764	361.2325014	0.83814195	0.54144548	0.894427172
chr2_75829095_75833633	chr2	75829095	75833633	9752	75830177	75832177	Agps	+	0	21.20071713	12.99297458	105.2373881	0.158908523	0.004296865	0.230505215	46.2794001	0.879856115	119.0577266	0.686850412	0.54144548	0.894427172
chr2_75937439_75940164	chr2	75937439	75940164	9753	75938462	75940462	Ttc30b	-	0	8.726687339	9.714808097	67.91260079	0.27848592	0.006249212	0.335238863	43.97783672	3.314655515	91.01561892	0.444545188	0.54144548	0.894427172
chr2_75981104_75982555	chr2	75981104	75982555	9754	75981967	75983967	Ttc30a1	-	0	9.372316124	13.7084495	41.14558898	0.03938428	0.00223146	0.119706607	10.54704564	1.374998697	42.72372195	0.758784173	0.54144548	0.894427172
chr2_76338089_76339560	chr2	76338089	76339560	9757	76338653	76340653	Pde11a	-	0	10.72736285	11.75908841	39.1607366	0.060435277	0.002665554	0.142993564	9.529824458	0.777055513	39.75673556	0.667837384	0.54144548	0.894427172
chr2_76367348_76368083	chr2	76367348	76368083	9758	76367984	76369984	Rbm45	+	0	4.526428616	14.53094366	27.98161015	0.32051737	0.006914229	0.370913684	13.44732863	1.549801008	35.34242344	0.777943868	0.54144548	0.894427172
chr2_76369237_76373637	chr2	76369237	76373637	9759	76367984	76369984	Rbm45	+	0	26.34123345	11.27398243	129.4832159	0.141437926	0.004026196	0.215985186	50.54713782	1.127481072	152.2573052	0.726499507	0.54144548	0.894427172
chr2_76405623_76409891	chr2	76405623	76409891	9760	76404538	76406538	Osbpl6	+	0	22.03411178	9.791112528	83.52278398	0.066731789	0.002771989	0.14870329	51.89907225	3.286585718	110.761054	0.440410118	0.54144548	0.894427172
chr2_76646539_76649370	chr2	76646539	76649370	9769	76647994	76649994	Prkra	-	0	17.67507716	12.49010049	75.61218512	0.312455821	0.006781432	0.363789791	35.16486835	0.707581851	86.51155711	0.65403887	0.54144548	0.894427172
chr2_76671731_76673529	chr2	76671731	76673529	9770	76673098	76675098	Fkbp7	-	0	12.22805038	14.86346691	59.33579339	0.251056293	0.005790268	0.310618798	20.65688448	1.13388312	55.67400255	0.727420356	0.54144548	0.894427172
chr2_76674405_76677885	chr2	76674405	76677885	9771	76673098	76675098	Fkbp7	-	0	18.12846435	12.14437742	88.57175064	0.283846502	0.006328788	0.339507682	36.68013541	1.712112105	101.2204319	0.793463077	0.54144548	0.894427172
chr2_77275239_77281173	chr2	77275239	77281173	9773	77280592	77282592	Sestd1	-	0	37.7791063	11.47095989	182.5319331	0.257473175	0.005898694	0.31643533	71.30689674	1.167884733	193.017144	0.73223004	0.54144548	0.894427172
chr2_77944436_77946683	chr2	77944436	77946683	9776	77946353	77948353	Cwc22	-	0	22.82512517	11.15931127	93.81179053	0.11092885	0.003528559	0.189289451	32.78674601	2.17299399	96.35080946	0.828024564	0.54144548	0.894427172
chr2_78867727_78870609	chr2	78867727	78870609	9777	78867047	78869047	Ube2e3	+	0	18.26835739	8.800910361	89.37054854	0.260050024	0.005938141	0.318551446	52.73166919	3.44794206	108.7884495	0.451996588	0.54144548	0.894427172
chr2_79633877_79639642	chr2	79633877	79639642	9783	79633425	79635425	Ssfa2	+	0	57.71220166	11.12205352	197.0599115	0.048934901	0.002433402	0.130539787	75.03363358	1.465778206	219.4986606	0.769074161	0.54144548	0.894427172
chr2_80314199_80317086	chr2	80314199	80317086	9784	80313466	80315466	Dnajc10	+	0	21.83692876	11.29062818	83.13339155	0.031358841	0.002016111	0.108154225	26.05980181	2.15460176	83.26633954	0.826871599	0.54144548	0.894427172
chr2_80578047_80582249	chr2	80578047	80582249	9785	80580965	80582965	Nckap1	-	0	41.36674071	10.49178741	182.5324494	0.25345735	0.005828225	0.312655024	62.76576056	2.007801939	213.131182	0.817050791	0.54144548	0.894427172
chr2_80616417_80618534	chr2	80616417	80618534	9786	80615214	80617214	Dusp19	+	0	7.711369077	11.66359474	46.05099838	9.17473E-05	0.000164993	0.008851029	28.63563116	3.386997934	66.31769001	0.443319853	0.54144548	0.894427172
chr2_80638500_80640453	chr2	80638500	80640453	9787	80636812	80638812	Nup35	+	0	9.345591947	14.12266103	40.78061628	0.039044693	0.002222622	0.1192325	22.47064965	3.218238512	49.90836999	0.430185848	0.54144548	0.894427172
chr2_83643565_83650645	chr2	83643565	83650645	9789	83642578	83644578	Zc3h15	+	0	57.56955527	12.34881597	215.8910436	0.019657919	0.001643999	0.088192292	68.77716088	2.057684794	238.6350227	0.820515164	0.54144548	0.894427172
chr2_83723136_83725669	chr2	83723136	83725669	9790	83722397	83724397	Itgav	+	0	16.41080549	11.39395172	78.79452296	0.123106857	0.003725024	0.199828846	32.7617178	1.148965134	98.36543976	0.729570495	0.54144548	0.894427172
chr2_84473836_84476241	chr2	84473836	84476241	9792	84476775	84478775	Tfpi	-	535	3.104537802	5.551121025	33.99614512	0.60414684	0.011687979	0.627001356	21.71961399	2.584846206	41.93139538	0.361458412	0.54144548	0.894427172
chr2_84504489_84506986	chr2	84504489	84506986	9794	84506873	84508873	Gm13710	-	0	2.776890832	9.257275413	34.70190784	0.628721305	0.012114806	0.649898478	16.36502226	3.057088269	45.13060121	0.417146935	0.54144548	0.894427172
chr2_84645653_84652511	chr2	84645653	84652511	9799	84650740	84652740	Ctnnd1	-	0	97.214388	12.96063217	324.2027221	0.049976429	0.002455291	0.131714035	137.3899646	1.505401737	367.5782757	0.773332359	0.54144548	0.894427172
chr2_84669187_84671747	chr2	84669187	84671747	9800	84670708	84672708	2700094K13Rik	-	0	4.938308424	9.609145845	63.46236953	0.618861913	0.011942719	0.640666873	23.07783823	2.256354327	70.47641901	0.312011188	0.54144548	0.894427172
chr2_84676980_84680028	chr2	84676980	84680028	9801	84676402	84678402	Med19	+	0	10.95407439	12.99161871	72.07477246	0.253389216	0.00582722	0.312601084	20.94178904	1.501244581	81.71382497	0.772892015	0.54144548	0.894427172
chr2_84713201_84717340	chr2	84713201	84717340	9802	84715164	84717164	Zdhhc5	-	0	49.51380061	10.87746597	171.8542224	0.077792287	0.002962638	0.158930651	69.87945689	1.343315183	198.4077862	0.75500918	0.54144548	0.894427172
chr2_84725726_84728405	chr2	84725726	84728405	9803	84727268	84729268	Clp1	-	0	18.49637675	11.24886951	75.56114951	0.009374151	0.001163732	0.062428368	36.86119316	1.061991872	89.29279637	0.716793576	0.54144548	0.894427172
chr2_84798444_84799926	chr2	84798444	84799926	9804	84796828	84798828	Ube2l6	+	0	8.153805714	9.83565315	35.70332345	0.301906002	0.006612149	0.35470861	13.39323919	1.019454957	38.49409919	0.710200691	0.54144548	0.894427172
chr2_84810145_84813343	chr2	84810145	84813343	9805	84822652	84824652	Smtnl1	-	9310	13.94306744	14.4857437	52.46922472	0.013642536	0.001402402	0.07523184	26.14406266	0.800110304	60.40998115	0.67224365	0.54144548	0.894427172
chr2_84826033_84828429	chr2	84826033	84828429	9806	84825021	84827021	Timm10	+	0	13.68201527	10.48297058	56.96394894	0.051916378	0.002499532	0.13408733	16.7354379	1.490780444	58.81532698	0.771777004	0.54144548	0.894427172
chr2_85036145_85038415	chr2	85036145	85038415	9807	85035201	85037201	Ssrp1	+	0	15.24397793	14.20448881	96.38240919	0.34878164	0.007373155	0.395532753	36.70753403	1.910409624	110.6999332	0.809882648	0.54144548	0.894427172
chr2_85046799_85053595	chr2	85046799	85053595	9808	85048460	85050460	Tnks1bp1	+	0	33.15327715	12.02218891	140.0776016	0.062167209	0.002697739	0.144720166	73.00942425	0.9391752	190.2507941	0.697104623	0.54144548	0.894427172
chr2_85095046_85099239	chr2	85095046	85099239	9810	85086461	85088461	4930443O20Rik	-	6586	16.34330546	11.54438205	60.43236436	0.006205312	0.000983464	0.052757894	44.87273542	3.461348359	97.01552657	0.453881719	0.54144548	0.894427172
chr2_89367515_89368408	chr2	89367515	89368408	9812	89363427	89365427	Olfr1234	-	2089	1.585935732	11.59335961	10.85008624	0.232806022	0.005491166	0.294573467	21.85711782	13.48382822	53.1339543	0.771030948	0.54144548	0.894427172
chr2_90579148_90581645	chr2	90579148	90581645	9818	90580647	90582647	Ptprj	-	0	30.44867941	9.794759664	140.0175855	0.312841336	0.006786162	0.364043503	58.45904926	3.447339978	135.8644978	0.451911726	0.54144548	0.894427172
chr2_90619561_90620927	chr2	90619561	90620927	9819	90622624	90624624	Mir3110	+	1698	9.464176296	14.22101332	22.24356779	0.084976748	0.003090225	0.165775042	7.589619937	1.837395562	16.72378242	0.238445783	0.54144548	0.894427172
chr2_90678320_90680317	chr2	90678320	90680317	9821	90675215	90677215	Nup160	+	1106	22.61483016	12.63629025	75.99569158	0.101624432	0.003374	0.180998175	40.05934095	0.891934852	89.29330865	0.688979619	0.54144548	0.894427172
chr2_90744387_90747476	chr2	90744387	90747476	9822	90743370	90745370	Fnbp4	+	0	41.51468712	13.37772421	116.6112007	0.103767757	0.003412201	0.183047456	42.10457162	1.391335826	123.7559177	0.760692755	0.54144548	0.894427172
chr2_90844126_90849524	chr2	90844126	90849524	9823	90845155	90847155	Mtch2	+	0	42.84126953	13.70403678	207.7590535	0.172078754	0.00450811	0.241837485	75.8882345	1.89759288	220.3085123	0.808897683	0.54144548	0.894427172
chr2_90903153_90905770	chr2	90903153	90905770	9824	90902786	90904786	Kbtbd4	+	0	35.4457826	11.35498145	128.7979734	0.040739212	0.002259443	0.121207752	38.1873008	2.702315763	133.9599453	0.855049979	0.54144548	0.894427172
chr2_90915064_90919429	chr2	90915064	90919429	9825	90918050	90920050	Ptpmt1	-	0	62.14273248	11.54724842	244.7424278	0.126838559	0.003787117	0.203159817	84.93555359	1.506031612	238.7958382	0.773398948	0.54144548	0.894427172
chr2_90939830_90942379	chr2	90939830	90942379	9826	90938397	90940397	Celf1	+	0	23.59090439	11.10014508	96.33522664	0.080170061	0.003003395	0.161117039	35.31655559	1.349059032	107.6236941	0.755700836	0.54144548	0.894427172
chr2_91053421_91055330	chr2	91053421	91055330	9827	91052016	91054016	Psmc3	+	0	9.401464689	8.540648888	65.21058678	0.538206322	0.010559948	0.566488155	27.78540843	1.287658201	85.17686555	0.748135479	0.54144548	0.894427172
chr2_91069212_91071228	chr2	91069212	91071228	9828	91070221	91072221	Slc39a13	-	0	15.17679879	12.06955928	45.65809171	0.083949228	0.003075003	0.164958462	23.07132911	3.42686122	53.56553626	0.449015067	0.54144548	0.894427172
chr2_91181807_91184329	chr2	91181807	91184329	9829	91183047	91185047	Madd	-	0	12.69709163	10.34561308	70.79916126	0.338358276	0.007205026	0.386513452	39.54599609	0.742187201	93.97132948	0.661011214	0.54144548	0.894427172
chr2_91192140_91197267	chr2	91192140	91197267	9830	91195116	91197116	Nr1h3	-	0	20.70417427	13.05752751	101.9052365	0.028962252	0.001951594	0.104693215	56.6659349	1.110231443	152.8503541	0.723993922	0.54144548	0.894427172
chr2_91201406_91205734	chr2	91201406	91205734	9831	91200912	91202912	Acp2	+	0	27.12670003	12.91434176	122.9637232	0.0396573	0.002233028	0.119790731	47.49336693	1.062734446	147.1239668	0.716906613	0.54144548	0.894427172
chr2_91235850_91237025	chr2	91235850	91237025	9832	91235146	91237146	A330069E16Rik	+	0	6.698394243	10.1221461	35.17286873	0.215642425	0.005212351	0.279616466	17.97674539	3.018747584	35.67161594	0.411040823	0.54144548	0.894427172
chr2_91237090_91237874	chr2	91237090	91237874	9833	91235146	91237146	A330069E16Rik	+	0	6.227783896	13.33453038	22.3098899	0.055873175	0.002586737	0.138765459	11.65194243	2.794598869	21.780547	0.386050218	0.54144548	0.894427172
chr2_91263948_91266474	chr2	91263948	91266474	9834	91263115	91265115	Arfgap2	+	0	20.19379378	10.07965198	93.82730505	0.152771826	0.004198607	0.225234157	38.82855122	1.683714769	113.1801215	0.790891944	0.54144548	0.894427172
chr2_91457009_91459617	chr2	91457009	91459617	9840	91455531	91457531	Lrp4	+	0	27.59345661	12.50615714	86.03623825	0.031669236	0.002027848	0.108783843	34.47519573	1.152491822	103.179372	0.730069408	0.54144548	0.894427172
chr2_91648304_91652977	chr2	91648304	91652977	9845	91648118	91650118	Arhgap1	+	0	28.71341212	11.10413168	161.0144004	0.236703748	0.005555929	0.298047683	60.13227646	2.368980981	208.8385924	0.839339883	0.54144548	0.894427172
chr2_91709027_91713253	chr2	91709027	91713253	9846	91708950	91710950	Harbi1	+	0	62.73616431	11.86820907	177.4704659	0.022383384	0.001744923	0.093606347	74.19908129	2.222983354	208.6255243	0.831076174	0.54144548	0.894427172
chr2_91717112_91720255	chr2	91717112	91720255	9847	91710592	91712592	Atg13	-	4521	14.78344673	13.51941589	84.47061726	0.165163895	0.004399421	0.236006845	38.14511535	1.327215115	111.2587065	0.753052998	0.54144548	0.894427172
chr2_91729453_91731766	chr2	91729453	91731766	9848	91728138	91730138	Ambra1	+	0	15.03544264	10.50236848	73.42451135	0.191448109	0.004814571	0.258277564	34.4168038	1.21498874	89.77318308	0.738673485	0.54144548	0.894427172
chr2_91961357_91963853	chr2	91961357	91963853	9850	91963563	91965563	Dgkz	-	0	27.97347316	11.68341377	111.5609789	0.202494643	0.005002877	0.26837924	46.12744188	1.099740696	112.3924395	0.722452478	0.54144548	0.894427172
chr2_92027619_92029999	chr2	92027619	92029999	9853	92024170	92026170	Creb3l1	-	1450	15.74271679	13.67650964	52.76107012	0.155965418	0.004253404	0.22817378	10.58706821	1.23733415	46.76414758	0.741643578	0.54144548	0.894427172
