peak,chr,chromStart,chromEnd,Name,Start_b,End_b,Name_b,Strand,Distance,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr3_81036355_81038445,chr3,81036355,81038445,10909,81034416,81036416,Pdgfc,+,0,14.8353369588,6.86883691591,56.021281362,0.0861933177627,0.00311093217039,0.166885887463,31.968233487,3.47301236022,65.4898852977,0.455514901373,0.541445479813,0.894427172188
chr3_81931332_81934016,chr3,81931332,81934016,10910,81930616,81932616,Ctso,+,0,17.5114443107,10.8422002017,73.9385106261,0.00399550354997,0.000816130781556,0.0437813177228,34.262139737,0.750751992464,90.6755980097,0.662706257605,0.541445479813,0.894427172188
chr3_82547973_82549295,chr3,82547973,82549295,10911,82548085,82550085,Npy2r,-,0,4.29115874952,15.3781972148,22.3942959505,0.573487887449,0.0111582524977,0.598584208404,11.7537271064,3.1185731101,23.1809487384,0.426795182448,0.541445479813,0.894427172188
chr3_82902301_82904699,chr3,82902301,82904699,10912,82903974,82905974,Lrat,-,0,23.4554333598,12.7478896248,61.8262795924,0.00360082910251,0.000777241471793,0.0416951015609,11.4580199721,1.58333219945,74.0931778904,0.78131834344,0.541445479813,0.894427172188
chr3_83055452_83056738,chr3,83055452,83056738,10914,83053538,83055538,Plrg1,+,0,16.2465420295,10.6355713532,44.8616714832,0.0051921259059,0.000910578063781,0.0488479400885,14.8166265427,2.59257298983,52.0646769479,0.850317711939,0.541445479813,0.894427172188
chr3_83840984_83841948,chr3,83840984,83841948,10915,83841608,83843608,Tlr2,-,0,11.1364881068,7.19510473189,31.228492126,0.105600836678,0.00344411198287,0.184759311133,10.7962696741,3.13040556073,25.1742776534,0.42863142621,0.541445479813,0.894427172188
chr3_84038715_84040204,chr3,84038715,84040204,10916,84040161,84042161,D930015E06Rik,-,0,8.11952005228,15.9527035864,38.2609054176,0.32357777685,0.00696380939832,0.373573401125,22.0035630872,2.7667381979,37.7503647327,0.38128537168,0.541445479813,0.894427172188
chr3_84155134_84155860,chr3,84155134,84155860,10917,84155786,84157786,Mnd1,-,0,4.22841900764,6.12693963455,22.8503537388,0.787682559627,0.0148706551985,0.797735969168,5.65907443087,1.73321555381,16.947797058,0.795336312873,0.541445479813,0.894427172188
chr3_84478882_84481427,chr3,84478882,84481427,10923,84480439,84482439,Fhdc1,-,0,13.2776076519,11.0501870884,75.7052630736,0.374294474351,0.00778743146864,0.417756588868,19.582090413,1.28370276195,63.1117341859,0.747634904963,0.541445479813,0.894427172188
chr3_84579608_84583873,chr3,84579608,84583873,10925,84582625,84584625,Arfip1,-,0,28.1543333478,12.7383396643,121.014163307,0.0213603388531,0.0017084897556,0.0916518951455,36.6777161049,2.37605870239,134.213943921,0.839717238409,0.541445479813,0.894427172188
chr3_84594475_84595981,chr3,84594475,84595981,10926,84591574,84593574,Tigd4,+,902,7.50722652002,14.9857241445,32.8551760047,0.00152337534931,0.000526045742412,0.028219712215,15.6840230901,2.84807548443,39.6307093202,0.395096561423,0.541445479813,0.894427172188
chr3_84652780_84655445,chr3,84652780,84655445,10930,84664192,84666192,Tmem154,+,8748,8.98063248831,10.9319283476,68.1906074324,0.448061404216,0.00902532032338,0.484163109097,24.0246546639,3.39706269096,53.8882258939,0.444764829111,0.541445479813,0.894427172188
chr3_84813386_84816244,chr3,84813386,84816244,10931,84813577,84815577,Fbxw7,+,0,40.2367540813,9.61473858502,125.038684194,0.00602894652237,0.00097106977662,0.0520930166856,42.0389720337,2.35596566583,150.909126505,0.838640544469,0.541445479813,0.894427172188
chr3_85573333_85575144,chr3,85573333,85575144,10935,85572129,85574129,Pet112l,+,0,14.3742942887,14.4203500782,55.3902483889,0.234749144589,0.00552361837492,0.296314385534,20.4251177289,1.16883804325,54.508099334,0.732362948342,0.541445479813,0.894427172188
chr3_85879709_85882065,chr3,85879709,85882065,10936,85887518,85889518,Glt28d2,-,5454,13.4027883988,10.8714188069,40.7594789784,0.00366798841757,0.000784777592933,0.0420993766127,18.9753255089,1.65676093667,55.7442175484,0.788396750931,0.541445479813,0.894427172188
chr3_85884896_85889016,chr3,85884896,85889016,10937,85887518,85889518,Glt28d2,-,0,36.642869579,12.209862856,157.944802152,0.0147740481743,0.00145398290118,0.0779988805698,56.9664841639,2.65874677385,197.683992314,0.853219201687,0.541445479813,0.894427172188
chr3_86009978_86014943,chr3,86009978,86014943,10939,86002491,86004491,Prss48,-,5488,38.5163025155,10.1701901123,133.31624776,0.000237048892703,0.000243131144084,0.0130427648461,56.1638448431,1.85262327613,168.969723314,0.805361721423,0.541445479813,0.894427172188
chr3_86139523_86142908,chr3,86139523,86142908,10941,86138858,86140858,Snord73a,-,0,41.2710750659,10.8689897158,121.507696616,0.0718649330452,0.00286310293679,0.153591093709,33.5381417598,2.19220766547,131.151399543,0.829211523156,0.541445479813,0.894427172188
chr3_86222051_86226632,chr3,86222051,86226632,10942,86222690,86224690,Lrba,+,0,31.9281673465,11.022095245,133.137020043,0.0960460755109,0.0032837769959,0.176158144304,42.2194947533,1.91841625119,148.065285559,0.810492915766,0.541445479813,0.894427172188
chr3_87513386_87516802,chr3,87513386,87516802,10944,87523578,87525578,Etv3,+,6777,22.6014886814,13.0634771315,91.4549129424,0.0086323733103,0.00113190748405,0.0607211519428,30.1171371671,1.505217105,95.5455339704,0.77331283336,0.541445479813,0.894427172188
chr3_87524335_87527836,chr3,87524335,87527836,10945,87523578,87525578,Etv3,+,0,43.4843107608,10.9590396834,164.094008581,0.0243208122164,0.00180339588952,0.0967431326002,57.1127042221,1.52634162219,170.374178758,0.775527956354,0.541445479813,0.894427172188
chr3_87616205_87622640,chr3,87616205,87622640,10948,87616751,87618751,Arhgef11,+,0,66.5185852158,12.8221398109,218.164111343,0.0140753069619,0.00141973004755,0.0761613869948,77.4750998064,1.79473092162,250.595338421,0.800620008495,0.541445479813,0.894427172188
chr3_87883634_87886577,chr3,87883634,87886577,10949,87885562,87887562,Prcc,-,0,17.366882529,10.1219303248,82.1428417114,0.0741761773289,0.00290500334937,0.155838840415,30.0078237989,1.28259365053,95.6415393833,0.747494250531,0.541445479813,0.894427172188
chr3_87905366_87911878,chr3,87905366,87911878,10950,87904321,87906321,Hdgf,+,0,53.5596587465,11.9411715753,213.98392266,0.0848783205205,0.00308915742341,0.165717781643,78.6008199794,1.9314005827,252.959001558,0.811474424705,0.541445479813,0.894427172188
chr3_87918324_87920593,chr3,87918324,87920593,10951,87917544,87919544,Mrpl24,+,0,10.7754232604,10.8686150942,56.099192524,0.0230031953612,0.0017625855456,0.0945538626032,21.5455893767,2.02680602771,68.7864231428,0.818386629134,0.541445479813,0.894427172188
chr3_87928763_87932616,chr3,87928763,87932616,10952,87928314,87930314,Isg20l2,+,0,28.1584965807,10.3284513906,109.208166866,0.0225972167994,0.00175151595192,0.0939600344953,42.5684367597,1.63419923151,139.667962953,0.786266207707,0.541445479813,0.894427172188
chr3_88042346_88043861,chr3,88042346,88043861,10953,88041108,88043108,Gpatch4,+,0,2.07149402217,9.91100227789,30.7576070202,0.568029965037,0.011069425389,0.593819080123,8.85676793078,0.789342418394,38.448524704,0.670196161952,0.541445479813,0.894427172188
chr3_88057426_88058837,chr3,88057426,88058837,10954,88058495,88060495,Apoa1bp,-,0,8.1892269555,10.0109826958,35.3057882674,0.029513739876,0.00196859890946,0.10560544495,10.0415966515,1.40575496973,42.1764182424,0.762356211237,0.541445479813,0.894427172188
chr3_88081386_88083758,chr3,88081386,88083758,10955,88080051,88082051,Iqgap3,+,0,5.58114877114,11.6414180191,39.5897734611,0.150939610933,0.00417374531027,0.223900474842,19.3442170831,3.30096927045,41.8083637566,0.442533698352,0.541445479813,0.894427172188
chr3_88137965_88143803,chr3,88137965,88143803,10956,88140395,88142395,Mef2d,+,0,82.7325707508,11.1974563958,287.273277669,0.0396448625411,0.00223302787762,0.119790731098,143.361798475,1.21433044304,333.348107188,0.738585152456,0.541445479813,0.894427172188
chr3_88148685_88150355,chr3,88148685,88150355,10957,88140395,88142395,Mef2d,+,6291,10.7428281385,11.0153952747,53.1105384578,0.105094394758,0.00343395575983,0.184214480773,16.2193605459,1.2024467908,52.4365696694,0.736982276738,0.541445479813,0.894427172188
chr3_88176508_88178709,chr3,88176508,88178709,10958,88177785,88179785,1700113A16Rik,-,0,23.5461400057,11.1360928463,91.4018783557,0.318971448722,0.00688853468317,0.369535290696,31.1699514251,2.16279439131,94.5261428479,0.827387215663,0.541445479813,0.894427172188
chr3_88254003_88258873,chr3,88254003,88258873,10959,88254684,88256684,Rhbg,-,0,8.45419073751,5.16884430814,73.3145967921,0.368969374112,0.00769831832302,0.412976116143,41.2789697075,0.861902779867,104.355133669,0.683645870797,0.541445479813,0.894427172188
chr3_88295343_88298772,chr3,88295343,88298772,10960,88295116,88297116,Cct3,+,0,31.6408445156,12.8469250287,108.079696653,0.0328062997866,0.0020600414787,0.110510879554,33.5834434349,1.6290453785,102.882691907,0.785774071257,0.541445479813,0.894427172188
chr3_88324358_88326391,chr3,88324358,88326391,10961,88323023,88325023,0610031J06Rik,+,0,15.4250792361,10.516579538,66.1547643506,0.0367432729417,0.00215924045084,0.115832406221,23.8260194749,1.67172638859,77.3454208884,0.789788808032,0.541445479813,0.894427172188
chr3_88332568_88338123,chr3,88332568,88338123,10962,88334260,88336260,Smg5,+,0,52.6992460951,10.6201983503,211.072136292,0.0455411532125,0.00236807126421,0.127035130584,77.515114159,1.72154395089,225.624932452,0.794304198109,0.541445479813,0.894427172188
chr3_88409455_88411197,chr3,88409455,88411197,10963,88410316,88412316,Pmf1,-,0,30.2350108851,11.2963966336,89.6139852834,0.0459195241602,0.00237592701205,0.127456552003,32.3145048782,1.37361647415,93.9110963105,0.758621521644,0.541445479813,0.894427172188
chr3_88414220_88417323,chr3,88414220,88417323,10964,88410316,88412316,Pmf1,-,1905,15.2644014554,13.2501095085,91.6266324053,0.319695081142,0.00690093605874,0.370200562214,43.4498527184,2.09118737704,126.946660853,0.822767103949,0.541445479813,0.894427172188
chr3_88425229_88426674,chr3,88425229,88426674,10965,88425139,88427139,Slc25a44,-,0,14.4488756304,12.6408918756,42.1600355316,0.0550120376407,0.0025692946782,0.137829756176,7.9205790899,1.99292112714,41.9108440641,0.815990786708,0.541445479813,0.894427172188
chr3_88453002_88458516,chr3,88453002,88458516,10967,88461182,88463182,Sema4a,-,2667,27.8611752686,10.2202394415,166.980880609,0.368834925704,0.00769690055217,0.412900059857,63.0055804851,0.994285564635,184.466324373,0.706188470604,0.541445479813,0.894427172188
chr3_88491582_88498113,chr3,88491582,88498113,10968,88503332,88505332,Lmna,-,5220,63.654141413,11.8695564145,206.629184778,0.0198965304772,0.00165431096796,0.0887454752809,83.4195845655,1.43393695479,235.058826134,0.765551382604,0.541445479813,0.894427172188
chr3_88499489_88503953,chr3,88499489,88503953,10969,88503332,88505332,Lmna,-,0,35.3152292579,12.2142816649,136.139470988,0.0665404683168,0.00276797300894,0.148487850834,54.4664416643,1.60405380308,170.546056156,0.783358467317,0.541445479813,0.894427172188
chr3_88509077_88511221,chr3,88509077,88511221,10970,88503332,88505332,Lmna,-,3746,27.8041286145,8.50304959231,84.0471640699,0.0609868110061,0.00267532021063,0.143517493518,41.9888790243,1.85178327441,114.281792446,0.805294466658,0.541445479813,0.894427172188
chr3_88512756_88515218,chr3,88512756,88515218,10971,88503332,88505332,Lmna,-,7425,19.109225016,11.0007486264,82.4212399269,0.272168777368,0.00614376253202,0.329582005123,43.7889182517,1.88754304408,124.736987499,0.808118345361,0.541445479813,0.894427172188
chr3_88531022_88533153,chr3,88531022,88533153,10972,88530395,88532395,Mex3a,+,0,2.33364161729,11.4483583609,38.3261396535,0.921392890801,0.0172358954508,0.92461923018,15.1713092691,1.34166113901,45.9211883552,0.75480939969,0.541445479813,0.894427172188
chr3_88546490_88549335,chr3,88546490,88549335,10973,88548279,88550279,Rab25,-,0,30.1781916869,11.9440714497,86.3790428494,0.046340096044,0.00238241535787,0.127804619171,33.1174194966,1.26206656512,98.0977651987,0.744867743843,0.541445479813,0.894427172188
chr3_88551330_88554951,chr3,88551330,88554951,10974,88551716,88553716,Ubqln4,+,0,38.0700241866,11.4225967716,144.121408312,0.171445049237,0.00449920550746,0.24135977992,44.1904205643,1.49764268009,144.25783086,0.772509281807,0.541445479813,0.894427172188
chr3_88578708_88581328,chr3,88578708,88581328,10975,88577671,88579671,Ssr2,+,0,13.7664677982,11.3272970257,65.7000380351,0.114275033515,0.00358816708487,0.192487143894,18.5472123406,2.04403737425,82.2853714341,0.819580767431,0.541445479813,0.894427172188
chr3_88683253_88689387,chr3,88683253,88689387,10977,88683794,88685794,2810403A07Rik,+,0,50.2303030086,13.6967600036,208.792157429,0.106137209443,0.00345206963449,0.185186199178,73.6340253396,1.3704538872,214.534883773,0.758248674164,0.541445479813,0.894427172188
chr3_88716485_88719789,chr3,88716485,88719789,10978,88714854,88716854,Rit1,+,0,20.0579628017,11.1785322466,78.322472265,0.00742384493656,0.00106766731159,0.0572749893123,29.8258099008,1.25201965845,88.4302188725,0.743565931866,0.541445479813,0.894427172188
chr3_88774608_88776179,chr3,88774608,88776179,10980,88775057,88777057,5830417I10Rik,+,0,7.28178352408,11.1010980418,46.7239128403,0.34147412016,0.00725379912393,0.389129893541,22.6789257153,3.38844541917,55.852022549,0.443527956997,0.541445479813,0.894427172188
chr3_88834157_88836854,chr3,88834157,88836854,10981,88832487,88834487,1500004A13Rik,-,0,10.5866031513,10.6262722366,57.249462789,0.190101571556,0.00479389950491,0.257168632894,25.1682692885,1.18177968394,67.857047464,0.734156916585,0.541445479813,0.894427172188
chr3_88913140_88915255,chr3,88913140,88915255,10982,88913950,88915950,Msto1,-,0,18.1521211972,15.4134255345,60.2674738182,0.151419940426,0.0041783817795,0.224149198131,22.8879574766,1.94174218875,71.983445688,0.812249006103,0.541445479813,0.894427172188
chr3_88949102_88952547,chr3,88949102,88952547,10983,88950282,88952282,Dap3,-,0,36.8651957471,10.225898106,133.309565506,0.0866679524161,0.00311860123371,0.167297294195,66.0567566218,0.908400843841,163.606191553,0.691847964963,0.541445479813,0.894427172188
chr3_89088435_89091745,chr3,89088435,89091745,10984,89093363,89095363,Rusc1,-,1619,15.527718204,10.4071259979,88.8264589302,0.0487488546844,0.0024288809436,0.13029726449,49.6331736913,0.758995164738,116.491649354,0.664326333753,0.541445479813,0.894427172188
chr3_89099649_89101997,chr3,89099649,89101997,10985,89101967,89103967,Fdps,-,0,15.2550062782,11.2691904543,58.742454809,0.330691578692,0.00708354224584,0.379996467082,33.4096664466,3.40022118265,78.8469510546,0.445217309266,0.541445479813,0.894427172188
chr3_89135761_89141312,chr3,89135761,89141312,10986,89134142,89136142,Pklr,+,0,28.3959444412,10.8411862692,133.928904353,0.176914300652,0.00458453508138,0.245937283026,65.5009530767,1.4077937241,184.86697132,0.76258983316,0.541445479813,0.894427172188
chr3_89163872_89166792,chr3,89163872,89166792,10987,89162805,89164805,Clk2,+,0,24.1086129871,11.4877615826,93.989502679,0.155698303554,0.00424943814663,0.227961015374,29.215820228,1.74727106472,117.249513729,0.796566527121,0.541445479813,0.894427172188
chr3_89177173_89178828,chr3,89177173,89178828,10988,89175485,89177485,Scamp3,+,0,16.2557095991,9.75087797274,54.4673185353,0.0556806485395,0.00258409295601999,0.138623609463,21.0449370757,0.855324456422,62.3461751624,0.682459663479,0.541445479813,0.894427172188
chr3_89202390_89204011,chr3,89202390,89204011,10989,89200928,89202928,Gba,+,0,10.8875671415,13.6246716898,53.3392975114,0.25108812661,0.00579061758281,0.310637552135,19.0634279077,1.20148386014,58.6778728995,0.736851705468,0.541445479813,0.894427172188
chr3_89212998_89215039,chr3,89212998,89215039,10990,89213187,89215187,Thbs3,+,0,18.6133527503,9.42534018178,64.8196837543,0.10135126891,0.00337031505078,0.180800476344,34.2115842418,0.756709562962,80.8254554884,0.663878239798,0.541445479813,0.894427172188
chr3_89246060_89247646,chr3,89246060,89247646,10991,89244438,89246438,Krtcap2,+,0,9.55831540041,12.8449093269,47.8494437297,0.231667554321,0.00547211851869,0.293551676885,17.7604411639,1.3457908619,48.8137395527,0.755307692775,0.541445479813,0.894427172188
chr3_89265904_89267574,chr3,89265904,89267574,10992,89264552,89266552,Dpm3,+,0,7.53519045453,12.6254011923,49.742604702,0.255417081357,0.0058643573686,0.314593321312,18.7412664522,1.59518083456,57.3789967236,0.782489062732,0.541445479813,0.894427172188
chr3_89275535_89283006,chr3,89275535,89283006,10993,89280951,89282951,Efna1,-,0,84.5016703132,10.7868907221,336.57325497,0.0307030496926,0.00199732868777,0.107146653272,118.244636915,1.62856786065,337.665790009,0.78572837012,0.541445479813,0.894427172188
chr3_89291714_89297128,chr3,89291714,89297128,10994,89280951,89282951,Efna1,-,8764,33.3539743643,12.8944868455,131.493456706,0.00910731670341,0.0011579537264,0.0621184020373,65.7439431756,0.781545499295,154.633564835,0.668702136992,0.541445479813,0.894427172188
chr3_89336057_89338967,chr3,89336057,89338967,10997,89338028,89340028,Efna4,-,0,17.3267052417,14.0453540567,70.5018409852,0.142510743855,0.00404041695313,0.216748078072,28.3996535212,3.4072500668,79.1244718725,0.446222575804,0.541445479813,0.894427172188
chr3_89353382_89356672,chr3,89353382,89356672,10998,89350010,89352010,Adam15,-,1373,10.491236246,11.0279126303,63.455874284,0.196153984657,0.00489115474452,0.262385888072,33.2016549327,0.770453591965,84.1334938599,0.66656001829,0.541445479813,0.894427172188
chr3_89387219_89388484,chr3,89387219,89388484,10999,89389864,89391864,Gm15417,+,1381,37.6002561245,10.5626976442,115.830059126,0.020354142187,0.00167406275333,0.0898050593699,44.0841189592,2.2455125079,123.560126312,0.83241319003,0.541445479813,0.894427172188
chr3_89388760_89393368,chr3,89388760,89393368,11000,89389864,89391864,Gm15417,+,0,58.8380730431,9.53362488869,321.799781093,0.39817468362,0.00818193024691,0.438919467102,132.286840813,1.06629725798,343.675163279,0.717447987563,0.541445479813,0.894427172188
