peak,chr,chromStart,chromEnd,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr3_122308091_122308849,chr3,122308091,122308849,9.97934857187,15.335420672,37.3665461724,0.0300707320319,0.00155207496113,0.0469771130769,1.6540735044,13.5485276448,8.99533395541,0.777813908355,0.00889813861146,0.797971490638
chr3_122312281_122314758,chr3,122312281,122314758,4.50932686203,17.3415489277,32.940342363,0.021350635824,0.00123438561319,0.0373615153801,32.5987910731,1.43898925009,71.4353463322,0.120563436996,0.00306764203486,0.275101455955
chr3_122345261_122349815,chr3,122345261,122349815,4.47146192779,10.2033908717,52.819139941,0.278797021166,0.0100200091015,0.303278586654,16.6671969821,1.08351589378,174.72160356,0.0700243121459,0.00303100579363,0.271815973754
chr3_122418019_122422915,chr3,122418019,122422915,102.091002534,11.0155505632,170.267201381,0.00064320729985,0.000280169900508,0.00847998545594,62.051154372,2.61359450388,509.923259184,0.366618445564,0.00461626416558,0.413979525183
chr3_122472927_122476104,chr3,122472927,122476104,12.1851840849,13.0837225404,64.9030464496,0.377153676587,0.0132215183793,0.400179617292,32.0190935008,2.30433648913,147.877415923,0.321327378564,0.00427410141947,0.383294892309
chr3_122479744_122484678,chr3,122479744,122484678,19.6391298235,12.2147813009,86.2435956772,0.0471828850736,0.00217070051652,0.0657012361996,58.5221486381,0.6550438809,195.603345478,0.0294008265482,0.0029998021339,0.269017677172
chr3_122508842_122517410,chr3,122508842,122517410,192.975776989,11.4923896645,364.488812866,0.00525995351834,0.00060606448343,0.018343933433,181.120166594,2.41786827097,972.517481039,0.330764509976,0.00433275263846,0.388554644117
chr3_122519652_122522419,chr3,122519652,122522419,10.2987615333,12.4542788572,46.6852039163,0.00993706079332,0.000800180201032,0.0242192914177,34.9852843316,0.55848957038,90.524115895,0.051791023641,0.00303100579363,0.271815973754
chr3_122589771_122592592,chr3,122589771,122592592,0.780303756127,10.8091429884,27.1041273463,0.854851714541,0.0284333503646,0.860600646671,21.9454660941,0.172525029776,78.7408124624,0.165995669855,0.00315660308749,0.283079347386
chr3_122616270_122621748,chr3,122616270,122621748,191.984437367,11.493748119,310.903336074,0.00535418401395,0.000610468289061,0.0184772247239,139.733603113,0.679628418027,777.264124164,0.0158667869893,0.00286961005275,0.257342250029
chr3_122635013_122636599,chr3,122635013,122636599,5.5487861313,7.99001238271,20.9616869054,0.172128162974,0.00648795115488,0.196372741442,10.2280626636,0.377514397351,51.8523650218,0.105250700644,0.00304853084097,0.273387593254
chr3_122728227_122734692,chr3,122728227,122734692,224.995463212,11.2223954009,399.400175698,0.00955719918544,0.000785863824611,0.0237859734074,271.689025249,0.22387039963,1150.44960421,0.15196797882,0.00311646574373,0.279479891653
chr3_122761252_122766377,chr3,122761252,122766377,9.91715080714,11.6060576089,74.6208961651,0.409431798136,0.0142621659134,0.431677204782,76.5158432937,0.329186612207,262.649883704,0.115863818806,0.00306567600694,0.274925145572
chr3_122804937_122805913,chr3,122804937,122805913,16.6753065589,17.6015276804,50.4112042855,0.00406379590799,0.00054571495308,0.0165173163028,5.70757089008,13.2708767218,30.8335876349,0.431040621547,0.00514037323681,0.460980826814
chr3_122858065_122862180,chr3,122858065,122862180,5.9066778598,8.6681372923,45.1918450714,0.198355157004,0.0073629864829,0.222857695184,31.6790263023,20.1502037269,140.068175279,0.241084151065,0.00373832694167,0.335247454821
chr3_122868413_122872303,chr3,122868413,122872303,9.81641901936,9.6997264105,46.3600561473,0.0505996968562,0.00229488763962,0.0694600446788,17.8092508537,1.58176794754,223.320328176,0.141057259839,0.00310252064143,0.278229316161
chr3_122875692_122881256,chr3,122875692,122881256,23.6569018642,10.6563977558,65.9416123093,0.000462504151634,0.000242388879136,0.00733645607907,5.31843921194,3.14192526175,213.653121769,0.430412730618,0.0051372030809,0.46069653207
chr3_122886762_122891420,chr3,122886762,122891420,27.4239346003,10.1565770089,67.3024462182,0.0302085559017,0.00155577772594,0.0470891857572,25.9869939284,0.724315323571,278.464397139,0.657435280825,0.00771094546673,0.691505821273
chr3_122893932_122900647,chr3,122893932,122900647,102.89470829,9.80792852411,160.23584227,0.00593768742755,0.000637465735202,0.0192943644316,39.2456199863,7.85507697603,1134.77284411,0.826258195575,0.0093799518124,0.841179763172
chr3_122923132_122927631,chr3,122923132,122927631,38.6175371615,10.0962678963,89.6804882409,0.0743752902751,0.00314830450705,0.0952906660645,79.2497371198,0.526238606318,308.995939411,0.0592544225396,0.00303100579363,0.271815973754
chr3_122981676_122986835,chr3,122981676,122986835,117.649922998,10.9626800461,224.623588201,0.00932921074037,0.00077684822764,0.0235130956606,140.568161346,1.7730164277,595.364724163,0.160486944995,0.00313285091391,0.280949288709
chr3_123057943_123059922,chr3,123057943,123059922,3.2169334032,10.4618469455,25.5598725861,0.00300219990688,0.000485240830209,0.0146869280938,12.9380141544,20.6175994974,56.0783411998,0.759652049295,0.00872050120772,0.782041239375
chr3_123078411_123080690,chr3,123078411,123080690,5.23554892379,17.9956941449,26.4472772002,0.0176515106328,0.00109681552127,0.0331976406149,25.0015886535,1.37481926603,59.3660679781,0.116370387088,0.00306567600694,0.274925145572
chr3_123266210_123270311,chr3,123266210,123270311,77.9552452814,10.8100695577,150.956441888,0.00344881563293,0.00051206388765,0.015498789527,7.63414549024,0.695793670308,418.258205169,0.0120361668018,0.00281942335592,0.25284158365
chr3_123281403_123284706,chr3,123281403,123284706,6.99336629155,12.4426810268,42.0487038889,0.0980844158213,0.00397576961193,0.120335797758,17.9927681184,0.406153844199,116.861351895,0.0931151065851,0.00304455700197,0.273031225437
chr3_123383814_123386889,chr3,123383814,123386889,35.4368709902,10.434166552,87.9021383888,0.0903281144566,0.00370397525229,0.112109317281,80.2463908802,0.623281891578,281.483080797,0.036772578251,0.0029998021339,0.269017677172
chr3_123446059_123448582,chr3,123446059,123448582,24.1191008539,13.4034437642,58.1736558741,0.0087759882724,0.000753928018003,0.0228193628791,49.507586807,0.358477895727,130.902735661,0.109435616295,0.00305881125824,0.274309525384
chr3_123505336_123510512,chr3,123505336,123510512,116.678466887,10.8314644363,206.815211425,0.00964142315911,0.000787807565217,0.0238448051807,103.066641275,1.87566520774,726.072777235,0.246570420283,0.00376997267802,0.33808539616
chr3_126595243_126600131,chr3,126595243,126600131,232.601325997,10.7186192971,386.578792154,0.0059581741818,0.000638165489691,0.0193155441082,223.349707954,0.940730684663,1086.45578752,0.0369750359963,0.0029998021339,0.269017677172
chr3_126608816_126615171,chr3,126608816,126615171,39.4099541967,10.1890197948,118.187852359,0.0361248932623,0.00177238445351,0.0536452858098,103.271435583,0.323239077509,449.376762888,0.117167352997,0.00306567600694,0.274925145572
chr3_126637626_126644842,chr3,126637626,126644842,21.1789984008,10.5046326172,94.8123600459,0.0716283579081,0.00305178096472,0.0923691593872,80.9517151094,0.264032554249,290.355463473,0.134959469107,0.00308361724832,0.276534088717
chr3_126691887_126697194,chr3,126691887,126697194,13.4379259758,8.93285011873,73.5541594262,0.0919148937176,0.00375830660724,0.113753780512,82.0868372428,0.676767241334,246.56775416,0.0165447226224,0.0028729388569,0.257640772105
chr3_127122809_127124419,chr3,127122809,127124419,3.21250494408,20.3709981088,19.5644302431,0.343477378226,0.0121312820133,0.36718110992,14.055838493,19.1736150328,53.0535659579,0.391443153429,0.00481405501598,0.431717106785
chr3_127458009_127459361,chr3,127458009,127459361,5.05585437751,10.1435593531,21.8593787924,0.308339214653,0.0109838339958,0.332450960527,12.2348354172,19.5475918905,59.7599827989,0.337212795677,0.00437438498785,0.392288169672
chr3_127551704_127555217,chr3,127551704,127555217,56.5825744625,10.9541300303,97.3208268223,0.00149866562199,0.000380146953788,0.0115060205732,47.5173763807,0.932719244197,301.232951458,0.0351161790661,0.0029998021339,0.269017677172
chr3_127778829_127781458,chr3,127778829,127781458,40.5773852709,10.5479605865,76.8300178501,0.0198322008414,0.00117819334522,0.0356607273431,38.0912504725,1.71441374124,155.961949984,0.158530889229,0.00313285091391,0.280949288709
chr3_127787752_127792837,chr3,127787752,127792837,251.194720697,10.1562329133,405.435897452,0.00329718580438,0.000502787151834,0.0152180078133,46.015447664,0.151821684697,448.575880251,0.170102887929,0.00316880574018,0.284173662656
chr3_127834854_127838852,chr3,127834854,127838852,60.75796406,11.063150476,128.965976764,0.0173640059565,0.00108581496799,0.0328646836071,82.8743022448,0.400164805929,342.674965348,0.100264261799,0.00304455700197,0.273031225437
chr3_127850404_127851986,chr3,127850404,127851986,5.44361344162,15.3582971676,25.3729060652,0.44970874857,0.01554921851,0.470632807369,16.8091657946,0.696876104297,51.0541663924,0.0117796459434,0.00281942335592,0.25284158365
chr3_127894366_127896742,chr3,127894366,127896742,40.1688197421,11.1041428571,79.5296364986,0.0143839591063,0.000971288824799,0.0293982868712,45.4723150354,1.67054979605,174.097025019,0.202444134142,0.00351022947636,0.314792022247
chr3_127929413_127931107,chr3,127929413,127931107,6.22278515813,12.939265657,37.116078359,0.220579427321,0.00809473456219,0.245005731281,9.24124981675,19.9027970341,59.6269932318,0.280432444972,0.0039751037754,0.356481239909
chr3_128209746_128210529,chr3,128209746,128210529,54.9463644264,17.7090678923,194.28505071,0.0149332833942,0.000994351628907,0.0300963356018,5.18337328078,12.0441686514,43.4768531474,0.235960736704,0.0037026578549,0.332048705556
chr3_128936383_128937090,chr3,128936383,128937090,6.19964788806,18.4257284905,35.5789960525,0.00523490302753,0.000604479843798,0.0182959706754,2.2496933511,11.7118106661,13.8953613998,0.14843073644,0.00310870823513,0.278784210122
chr3_129213687_129219153,chr3,129213687,129219153,252.947471528,10.4377004535,411.998385216,0.00632402491793,0.000655982203757,0.0198548078759,204.471952892,19.4344707235,1069.51190971,0.357970305548,0.00454714740393,0.407781239482
chr3_129223744_129225759,chr3,129223744,129225759,103.261190889,10.7730715459,173.831190399,0.00674057627814,0.000672407939085,0.0203519704777,94.3030410462,19.5768659365,521.464048901,0.331750857876,0.00433283402281,0.388561942541
chr3_129327022_129333725,chr3,129327022,129333725,54.4511986086,10.0259189358,140.512108363,7.684274229e-05,0.000104927924573,0.00317588460677,68.7790738759,0.512615599572,526.822880291,0.0624041606818,0.00303100579363,0.271815973754
chr3_129350295_129351927,chr3,129350295,129351927,2.663861926,13.4643898774,24.6260823013,0.613060192605,0.0207367974433,0.627646797187,15.2399115264,1.21496562438,64.7798405543,0.0905179770672,0.00304455700197,0.273031225437
chr3_129378222_129379726,chr3,129378222,129379726,10.1321590664,8.29348455602,28.6206659046,2.89113603131e-05,6.27895039157e-05,0.00190046853365,10.9913878811,1.07592218931,55.9806807732,0.0682713888597,0.00303100579363,0.271815973754
chr3_129531570_129537488,chr3,129531570,129537488,147.709974341,10.4840907326,283.973694613,0.00856768154074,0.000746802515342,0.0226036931771,130.18026975,19.271919109,781.821952935,0.37461596528,0.00468106150147,0.419790451375
chr3_129547073_129548719,chr3,129547073,129548719,1.87905275908,10.2817935933,24.636293328,0.627134070746,0.0211929616104,0.641453653296,19.3313339751,20.3179947099,61.5097749816,0.204944564569,0.00352262619209,0.315903740794
chr3_129570812_129572560,chr3,129570812,129572560,7.76661257383,14.749558692,25.6545430517,0.00475610552353,0.000584757594283,0.0176990315012,15.2534172539,0.728713879191,57.3553295578,0.00423375142975,0.00271635542397,0.243598608812
chr3_129578227_129579842,chr3,129578227,129579842,10.3866602735,15.5523505977,28.892357594,0.0666722216868,0.00287601424573,0.0870491759843,11.2559099058,2.18007419646,87.7191460448,0.29700303852,0.00408711957127,0.366526645528
chr3_129581027_129584536,chr3,129581027,129584536,17.1017108428,10.3063326383,61.3049232785,0.0380335595652,0.00184313552685,0.0557867295261,33.8843715348,19.188808461,191.151997124,0.38887116295,0.00479107670709,0.429656447113
chr3_129724387_129725896,chr3,129724387,129725896,22.58177533,10.6346481163,38.9041936879,0.0493045113342,0.00224566380168,0.0679701721798,33.0528079133,1.00122715553,124.549927879,0.0509983178403,0.00303100579363,0.271815973754
chr3_129829219_129832194,chr3,129829219,129832194,59.7663552906,11.9685730204,115.013123982,0.014520660512,0.000977604937186,0.0295894585177,53.7904325454,2.26965219767,304.223943243,0.314602849647,0.00422225863668,0.378645710669
chr3_129835066_129837141,chr3,129835066,129837141,10.9357675473,10.0159789762,38.8453666302,0.0799299497851,0.00333829507785,0.101041167008,16.661599971,19.7440685033,82.2878278537,0.311928659983,0.00420381032141,0.376991293912
chr3_129877996_129879848,chr3,129877996,129879848,14.1252582304,13.6295942663,51.4517833926,0.102321526071,0.00412112171143,0.124735212854,21.4079527332,18.8974346404,88.7767973677,0.424300408886,0.00509393817376,0.456816601227
chr3_129900736_129903626,chr3,129900736,129903626,15.0036549222,11.5894872376,69.5787302836,0.197761215433,0.00734297877855,0.222252116064,48.311181384,19.9570134118,206.442247889,0.269447569994,0.00390087241514,0.34982428481
chr3_130059191_130061971,chr3,130059191,130061971,61.0921418765,11.7120658067,152.20467127,0.0192205112818,0.0011555002952,0.0349738700689,80.4109835861,1.59311989583,366.801626967,0.143426863891,0.00310870823513,0.278784210122
chr3_130690472_130692278,chr3,130690472,130692278,13.3228529783,12.3073352058,43.2330945241,0.0791092649149,0.00331106778586,0.100217070487,46.8524150183,1.23851636235,128.91662074,0.0958191515786,0.00304455700197,0.273031225437
chr3_130706484_130710553,chr3,130706484,130710553,67.0757624262,10.3665614377,130.136746291,0.0281119888435,0.00147714317109,0.0447091303685,106.384002726,1.30858840554,445.137389636,0.101818933421,0.00304455700197,0.273031225437
chr3_130714499_130715766,chr3,130714499,130715766,3.29467418986,9.32393015884,16.8628435755,0.325201379646,0.0115363289874,0.349173490266,9.98504964215,19.7937497853,64.9633798975,0.302180096821,0.00412237877489,0.369688637098
chr3_130726931_130731421,chr3,130726931,130731421,115.920988326,11.1894548039,205.61291535,0.00497197502356,0.000594652692669,0.0179985293781,89.8039368434,1.55989011708,586.0737223,0.136483924157,0.00308361724832,0.276534088717
chr3_130832336_130834447,chr3,130832336,130834447,9.48560077094,11.8703442576,37.2233027436,0.101997830552,0.00411005330811,0.124400202208,27.9275000122,0.326216461397,88.7122071344,0.121650295365,0.0030697380793,0.275289426021
chr3_130998590_131000327,chr3,130998590,131000327,4.40704470042,18.4389574054,21.8956692685,0.254545310918,0.00922444299285,0.279198951339,6.52715503205,19.2274089417,51.1937399111,0.857875598685,0.00968739538624,0.868750833664
chr3_131268054_131273075,chr3,131268054,131273075,47.2132898494,12.544483207,132.108552509,0.0198624142525,0.00117903618321,0.0356862377705,57.9981534424,18.6890494974,323.204107275,0.444001537477,0.00525800596596,0.471529950436
chr3_131299494_131303932,chr3,131299494,131303932,48.7408628131,10.9486282595,111.291925195,0.00716426550677,0.000689325083874,0.0208640067154,22.2547026547,20.3464557276,264.119000014,0.198724932689,0.00349367713067,0.313307633147
chr3_131333874_131335791,chr3,131333874,131335791,4.37245296187,14.3914525808,26.9965077243,0.267749787141,0.00965184986848,0.29213540198,15.0705495596,0.788069442107,59.3846310074,0.00983507851585,0.00280957396799,0.251958305573
chr3_131342031_131343923,chr3,131342031,131343923,8.60231808684,9.23089429834,22.341805349,0.00110362594851,0.000342176999184,0.0103567726982,12.0224825828,1.68932370238,63.8353738622,0.153425767265,0.00312035039319,0.279828261089
chr3_131347835_131351028,chr3,131347835,131351028,19.2708982855,10.285276196,47.8643089955,0.00153727289915,0.000383511641224,0.0116078605655,42.8109759389,0.727020329361,154.319865617,0.00463517005467,0.00271635542397,0.243598608812
