gene_id	q1_FPKM	q2_FPKM	q3_FPKM	q4_FPKM	q1_FPKMr	q2_FPKMr	q3_FPKMr	q4_FPKMr
Lsm4	33.3602	36.4556	39.9054	37.278	33.3602	36.4556	39.9054	37.278
Lsm5	8.53377	10.2836	7.40152	7.64472	8.53377	10.2836	7.40152	7.64472
Lsm6	3.75871	3.52733	4.07135	4.29974	3.75871	3.52733	4.07135	4.29974
Lsm7	18.7397	21.1223	18.1732	14.0096	18.7397	21.1223	18.1732	14.0096
Lsmd1	51.8384	53.2585	50.0546	42.017	51.8384	53.2585	50.0546	42.017
Lsp1	7.64094	9.5581	7.38602	8.99663	7.64094	9.5581	7.38602	8.99663
Lsr	182.313	179.922	171.918	149.239	182.313	179.922	171.918	149.239
Lss	17.0926	13.5533	44.25	47.8771	17.0926	13.5533	44.25	47.8771
Lst1	11.5938	14.5603	7.96835	13.5724	11.5938	14.5603	7.96835	13.5724
Lta	0.0806914	0.100017	0.0860523	0.0386627	0.0806914	0.100017	0.0860523	0.0386627
Lta4h	115.452	151.038	112.488	113.179	115.452	151.038	112.488	113.179
Ltb	1.52085	2.29303	0.995923	0.767077	1.52085	2.29303	0.995923	0.767077
Ltb4r1	5.68574	4.33434	3.45875	4.77709	5.68574	4.33434	3.45875	4.77709
Ltb4r2	4.04446	2.92827	2.6495	4.20794	4.04446	2.92827	2.6495	4.20794
Ltbp1	2.97303	2.58259	2.56336	3.794	2.97303	2.58259	2.56336	3.794
Ltbp2	0.729309	0.808602	0.86897	1.32993	0.729309	0.808602	0.86897	1.32993
Ltbp3	1.16998	1.09292	1.16608	1.16679	1.16998	1.09292	1.16608	1.16679
Ltbp4	4.647	4.42209	5.12647	6.57684	4.647	4.42209	5.12647	6.57684
Ltbr	66.0945	69.9236	62.8894	55.3642	66.0945	69.9236	62.8894	55.3642
Ltc4s	9.38773	8.11603	7.1805	6.15633	9.38773	8.11603	7.1805	6.15633
Ltf	0.0468898	0.0619915	0.120007	0.152768	0.0468898	0.0619915	0.120007	0.152768
Ltk	0.292948	0.290575	0.337532	0.259821	0.292948	0.290575	0.337532	0.259821
Ltn1	2.81007	2.64313	2.53814	2.71689	2.81007	2.64313	2.53814	2.71689
Ltv1	11.4243	14.3927	10.5771	8.7318	11.4243	14.3927	10.5771	8.7318
Luc7l	6.99065	6.88981	8.07005	7.1511	6.99065	6.88981	8.07005	7.1511
Luc7l2	20.3569	17.7385	18.3436	18.1903	20.3569	17.7385	18.3436	18.1903
Luc7l3	14.8121	12.9769	14.8019	14.4295	14.8121	12.9769	14.8019	14.4295
Lum	0.330675	0.483421	0.501824	0.365621	0.330675	0.483421	0.501824	0.365621
Luzp1	35.2893	35.2315	34.6536	35.4502	35.2893	35.2315	34.6536	35.4502
Luzp2	0.0140881	0.00388022	0.0100154	0	0.0140881	0.00388022	0.0100154	0
Luzp4	0	0	0	0	0	0	0	0
Lxn	37.0785	34.5557	33.4046	34.7632	37.0785	34.5557	33.4046	34.7632
Ly6a	41.4566	46.3399	44.4173	40.6424	41.4566	46.3399	44.4173	40.6424
Ly6c1	15.5226	16.8037	15.8824	19.4465	15.5226	16.8037	15.8824	19.4465
Ly6c2	2.46671	5.16196	4.24323	4.38485	2.46671	5.16196	4.24323	4.38485
Ly6d	1.55975	2.98087	1.81954	2.5693	1.55975	2.98087	1.81954	2.5693
Ly6e	29.8825	37.2232	29.6523	37.3856	29.8825	37.2232	29.6523	37.3856
Ly6f	0.10591	0.145871	0.0376514	0.033833	0.10591	0.145871	0.0376514	0.033833
Ly6g5b	0.643219	1.20172	1.10353	0.616408	0.643219	1.20172	1.10353	0.616408
Ly6g5c	0	0	0	0	0	0	0	0
Ly6g6c	0	0.181843	0.201156	0.482016	0	0.181843	0.201156	0.482016
Ly6g6d	1.41969	0.977768	1.13569	0.907126	1.41969	0.977768	1.13569	0.907126
Ly6g6e	0.0764475	0.105287	0.0543522	0.0732602	0.0764475	0.105287	0.0543522	0.0732602
Ly6g6f	0.412706	0.682084	0.469482	0.448237	0.412706	0.682084	0.469482	0.448237
Ly6h	0.0341829	0	0.0364465	0	0.0341829	0	0.0364465	0
Ly6i	0.0705025	0.029131	0.0751913	0	0.0705025	0.029131	0.0751913	0
Ly6k	0	0.206954	0	0.0400004	0	0.206954	0	0.0400004
Ly75	2.11825	2.8313	1.25718	3.40742	2.11825	2.8313	1.25718	3.40742
Ly86	5.99442	7.55421	4.76274	8.24352	5.99442	7.55421	4.76274	8.24352
Ly9	0.360435	0.385422	0.282622	0.426653	0.360435	0.385422	0.282622	0.426653
Ly96	10.1065	9.63003	7.92616	7.29326	10.1065	9.63003	7.92616	7.29326
Lyar	2.31344	3.0061	3.2581	2.01384	2.31344	3.0061	3.2581	2.01384
Lyg1	0	0	0	0	0	0	0	0
Lyg2	0	0	0	0	0	0	0	0
Lyl1	0.372453	0.517041	0.238314	0.371185	0.372453	0.517041	0.238314	0.371185
Lyn	12.4332	12.2236	8.98096	13.0013	12.4332	12.2236	8.98096	13.0013
Lynx1	0.393806	0.351636	0.453811	0.517344	0.393806	0.351636	0.453811	0.517344
Lypd1	4.3194	7.69707	3.43399	6.90263	4.3194	7.69707	3.43399	6.90263
Lypd2	0	0	0	0	0	0	0	0
Lypd3	0	0	0.106819	0	0	0	0.106819	0
Lypd4	0	0	0	0	0	0	0	0
Lypd5	0	0	0	0	0	0	0	0
Lypd6	0.0361634	0.0597645	0.0308508	0.0485153	0.0361634	0.0597645	0.0308508	0.0485153
Lypd6b	0.0228716	0.0188988	0.0731708	0.0328752	0.0228716	0.0188988	0.0731708	0.0328752
Lypla1	57.5494	65.0566	50.1552	57.7351	57.5494	65.0566	50.1552	57.7351
Lypla2	84.8276	72.7411	77.3303	69.373	84.8276	72.7411	77.3303	69.373
Lyplal1	1.36874	1.91844	1.69986	1.24522	1.36874	1.91844	1.69986	1.24522
Lyrm1	6.03386	4.69271	4.70781	5.25076	6.03386	4.69271	4.70781	5.25076
Lyrm2	13.0105	10.3671	11.1946	12.225	13.0105	10.3671	11.1946	12.225
Lyrm4	1.85071	2.23395	1.81885	1.65178	1.85071	2.23395	1.81885	1.65178
Lyrm5	5.61412	6.2906	5.41907	5.08305	5.61412	6.2906	5.41907	5.08305
Lyrm7	0.614193	0.417948	1.13015	0.900139	0.614193	0.417948	1.13015	0.900139
Lysmd1	9.22926	7.52765	7.8436	9.14495	9.22926	7.52765	7.8436	9.14495
Lysmd2	1.38465	1.44011	1.55305	2.31066	1.38465	1.44011	1.55305	2.31066
Lysmd3	7.86111	10.7967	9.50358	9.81998	7.86111	10.7967	9.50358	9.81998
Lysmd4	10.1216	10.5346	12.6345	11.9203	10.1216	10.5346	12.6345	11.9203
Lyst	0.14778	0.239124	0.234191	0.300911	0.14778	0.239124	0.234191	0.300911
Lyve1	1.82242	2.16058	1.71105	2.61949	1.82242	2.16058	1.71105	2.61949
Lyz1	43.6604	266.976	197.146	92.1631	43.6604	266.976	197.146	92.1631
Lyz2	29.5121	32.8161	24.9056	37.7627	29.5121	32.8161	24.9056	37.7627
Lyzl1	0	0	0	0	0	0	0	0
Lyzl4	0.240079	0.123995	0.06401	0.172556	0.240079	0.123995	0.06401	0.172556
Lyzl6	0	0	0	0	0	0	0	0
Lzic	16.063	16.5226	12.0651	14.6389	16.063	16.5226	12.0651	14.6389
Lztfl1	2.24948	2.04825	1.75964	1.79391	2.24948	2.04825	1.75964	1.79391
Lztr1	15.0573	13.268	13.5483	17.5781	15.0573	13.268	13.5483	17.5781
Lzts1	0.0149075	0.0123182	0	0.0142853	0.0149075	0.0123182	0	0.0142853
Lzts2	4.68064	4.31333	4.53463	4.27993	4.68064	4.31333	4.53463	4.27993
M6pr	66.3213	68.1217	65.896	60.0043	66.3213	68.1217	65.896	60.0043
MGC107098	0	0	0	0	0	0	0	0
Mab21l1	0.0184938	0.0152813	0.00986078	0.0265823	0.0184938	0.0152813	0.00986078	0.0265823
Mab21l2	1.38101	1.44804	1.17816	2.07172	1.38101	1.44804	1.17816	2.07172
Mab21l3	0.0851698	0.146614	0.0756861	0.0816126	0.0851698	0.146614	0.0756861	0.0816126
Macc1	0.0131815	0.0544582	0.0210847	0	0.0131815	0.0544582	0.0210847	0
Macf1	2.47686	2.28668	2.352	2.85862	2.47686	2.28668	2.352	2.85862
Macrod1	8.59295	6.99058	7.79052	8.25585	8.59295	6.99058	7.79052	8.25585
Macrod2	1.12104	0.746131	0.856714	1.00155	1.12104	0.746131	0.856714	1.00155
Mad1l1	2.39374	2.41389	2.52141	2.14399	2.39374	2.41389	2.52141	2.14399
Mad2l1	1.2357	2.72718	2.16848	1.46892	1.2357	2.72718	2.16848	1.46892
Mad2l1bp	30.5939	34.039	36.3548	35.2071	30.5939	34.039	36.3548	35.2071
Mad2l2	13.7777	10.9805	22.7732	16.219	13.7777	10.9805	22.7732	16.219
Madcam1	0.469436	0.759654	0.563201	0.468597	0.469436	0.759654	0.563201	0.468597
Madd	3.41914	3.10361	3.22973	3.32106	3.41914	3.10361	3.22973	3.32106
Maea	42.46	43.874	38.7771	39.5498	42.46	43.874	38.7771	39.5498
Mael	0	0	0	0	0	0	0	0
Maf	66.4996	88.3315	50.5715	51.0427	66.4996	88.3315	50.5715	51.0427
Maf1	65.118	59.9824	54.4296	51.0564	65.118	59.9824	54.4296	51.0564
Mafa	0.0271375	0.0224252	0.0289414	0.0520126	0.0271375	0.0224252	0.0289414	0.0520126
Mafb	14.0733	10.7023	12.1224	20.4253	14.0733	10.7023	12.1224	20.4253
Maff	11.2253	27.174	29.6489	14.7424	11.2253	27.174	29.6489	14.7424
Mafg	11.3133	10.3231	12.5077	13.0063	11.3133	10.3231	12.5077	13.0063
Mafk	29.2686	34.8247	31.7153	35.8695	29.2686	34.8247	31.7153	35.8695
Mag	0.160588	0.106155	0.10275	0.18466	0.160588	0.106155	0.10275	0.18466
Magea1	0	0	0	0	0	0	0	0
Magea10	0	0	0	0	0	0	0	0
Magea2	0	0	0	0	0	0	0	0
Magea3	0	0	0	0	0	0	0	0
Magea4	0	0	0	0	0	0	0	0
Magea5	0	0	0	0	0	0	0	0
Magea6	0	0	0	0	0	0	0	0
Magea8	0	0	0	0	0	0	0	0
Mageb1	0	0	0	0	0	0	0	0
Mageb16	0	0	0	0	0	0	0	0
Mageb16-ps1	0.188811	0.162012	0.185856	0.173966	0.188811	0.162012	0.185856	0.173966
Mageb18	0	0	0	0	0	0	0	0
Mageb2	0	0	0	0	0	0	0	0
Mageb3	0	0.00928446	0	0.0215342	0	0.00928446	0	0.0215342
Mageb4	0	0	0	0	0	0	0	0
Mageb5	0	0	0	0	0	0	0	0
Maged1	4.41838	4.5771	4.16384	5.07528	4.41838	4.5771	4.16384	5.07528
Maged2	2.1177	2.96131	1.76389	2.22141	2.1177	2.96131	1.76389	2.22141
Magee1	0.625308	0.42166	0.605499	0.730049	0.625308	0.42166	0.605499	0.730049
Magee2	0	0.0279324	0.0120163	0.032393	0	0.0279324	0.0120163	0.032393
Mageh1	0.717111	0.740712	0.679781	0.706286	0.717111	0.740712	0.679781	0.706286
Magel2	0	0	0	0	0	0	0	0
Magi1	5.21004	5.84873	5.06438	4.33541	5.21004	5.84873	5.06438	4.33541
Magi2	0.0564457	0.146158	0.0923021	0.0649069	0.0564457	0.146158	0.0923021	0.0649069
Magi3	8.85061	11.4176	10.6949	8.72442	8.85061	11.4176	10.6949	8.72442
Magix	0.371315	0.264958	0.277177	0.382483	0.371315	0.264958	0.277177	0.382483
Magoh	37.5783	41.6359	40.5198	34.6097	37.5783	41.6359	40.5198	34.6097
Magohb	3.67629	4.78415	3.87583	3.32078	3.67629	4.78415	3.87583	3.32078
Magt1	15.5858	16.1705	15.1356	14.9627	15.5858	16.1705	15.1356	14.9627
Mak	0.0232568	0	0	0.0074254	0.0232568	0	0	0.0074254
Mak16	6.52044	8.36137	8.02797	7.33796	6.52044	8.36137	8.02797	7.33796
Mal	1.73855	0.44984	1.23529	1.35687	1.73855	0.44984	1.23529	1.35687
Mal2	46.0014	50.9459	57.6047	45.0829	46.0014	50.9459	57.6047	45.0829
Malat1	46.1777	27.5984	48.2308	50.5768	46.1777	27.5984	48.2308	50.5768
Mall	319.439	180.936	253.186	327.07	319.439	180.936	253.186	327.07
Malt1	3.02809	3.53808	3.00182	2.40296	3.02809	3.53808	3.00182	2.40296
Mamdc2	0.58485	0.52091	0.421182	0.822441	0.58485	0.52091	0.421182	0.822441
Mamdc4	0.660238	0.592303	0.583365	0.500102	0.660238	0.592303	0.583365	0.500102
Maml1	3.5705	3.03114	3.61756	4.00578	3.5705	3.03114	3.61756	4.00578
Maml2	0.352997	0.365643	0.250966	0.289891	0.352997	0.365643	0.250966	0.289891
Maml3	0.441632	0.576992	0.390438	0.405096	0.441632	0.576992	0.390438	0.405096
Mamld1	0.0658604	0.0625961	0.0403907	0.0725927	0.0658604	0.0625961	0.0403907	0.0725927
Mamstr	0.108442	0.159299	0.0513966	0.0461843	0.108442	0.159299	0.0513966	0.0461843
Man1a	39.2395	40.969	33.1226	37.2601	39.2395	40.969	33.1226	37.2601
Man1a2	6.03442	5.10557	5.1223	5.22499	6.03442	5.10557	5.1223	5.22499
Man1b1	25.0638	24.0456	23.0466	22.6307	25.0638	24.0456	23.0466	22.6307
Man1c1	0.675552	0.662855	0.562804	0.85468	0.675552	0.662855	0.562804	0.85468
Man2a1	6.33553	7.3985	6.23729	6.3738	6.33553	7.3985	6.23729	6.3738
Man2a2	1.03866	1.07199	1.22354	1.34379	1.03866	1.07199	1.22354	1.34379
Man2b1	20.7684	19.4136	23.8163	21.2018	20.7684	19.4136	23.8163	21.2018
Man2b2	21.6378	21.2039	26.1784	20.3881	21.6378	21.2039	26.1784	20.3881
Man2c1	6.61959	7.15818	6.71406	5.80635	6.61959	7.15818	6.71406	5.80635
Manba	7.71101	7.46552	7.18403	6.2714	7.71101	7.46552	7.18403	6.2714
Manbal	22.2468	22.3432	20.2438	20.1083	22.2468	22.3432	20.2438	20.1083
Manea	2.12569	2.06768	2.04871	2.03689	2.12569	2.06768	2.04871	2.03689
Maneal	0.0188674	0.023385	0.0603599	0.036159	0.0188674	0.023385	0.0603599	0.036159
Manf	70.1316	81.1789	75.194	64.9599	70.1316	81.1789	75.194	64.9599
Mansc1	2.34481	2.40831	1.8929	1.95292	2.34481	2.40831	1.8929	1.95292
Maoa	337.066	500.103	436.305	260.384	337.066	500.103	436.305	260.384
Maob	29.4038	63.9827	26.2987	34.4353	29.4038	63.9827	26.2987	34.4353
Map1lc3a	52.4029	34.2411	63.419	46.9141	52.4029	34.2411	63.419	46.9141
Map1lc3b	89.5472	74.3201	82.7419	76.5126	89.5472	74.3201	82.7419	76.5126
Map2k1	66.9811	57.6164	74.3698	77.5355	66.9811	57.6164	74.3698	77.5355
Map2k2	119.443	127.128	153.689	116.664	119.443	127.128	153.689	116.664
Map2k3	76.7878	106.445	113.782	76.3716	76.7878	106.445	113.782	76.3716
Map2k4	21.5886	22.9559	19.8939	22.0595	21.5886	22.9559	19.8939	22.0595
Map2k5	5.93204	6.66318	6.00469	4.94054	5.93204	6.66318	6.00469	4.94054
Map2k6	1.03627	0.898556	1.14601	0.809118	1.03627	0.898556	1.14601	0.809118
Map2k7	8.57862	8.61222	7.75758	6.93365	8.57862	8.61222	7.75758	6.93365
Map3k1	4.96513	4.97022	5.60652	5.04132	4.96513	4.97022	5.60652	5.04132
Map3k10	2.06232	1.61378	2.00987	2.21175	2.06232	1.61378	2.00987	2.21175
Map3k11	32.5039	31.4156	33.9842	33.0287	32.5039	31.4156	33.9842	33.0287
Map3k12	14.8197	14.4774	14.9307	11.3406	14.8197	14.4774	14.9307	11.3406
Map3k13	4.00442	4.65159	4.35604	4.03002	4.00442	4.65159	4.35604	4.03002
Map3k14	1.14565	1.21922	0.98503	1.06331	1.14565	1.21922	0.98503	1.06331
Map3k15	0.396453	0.346573	0.349366	0.258767	0.396453	0.346573	0.349366	0.258767
Map3k2	3.34239	5.32084	4.75624	3.7868	3.34239	5.32084	4.75624	3.7868
Map3k3	3.87158	3.62647	4.59403	4.29852	3.87158	3.62647	4.59403	4.29852
Map3k4	7.97209	4.55855	4.91257	7.39306	7.97209	4.55855	4.91257	7.39306
Map3k5	2.41807	1.907	1.82994	2.26869	2.41807	1.907	1.82994	2.26869
Map3k6	15.6196	22.2821	21.8211	23.332	15.6196	22.2821	21.8211	23.332
Map3k7	6.83293	6.25445	6.49134	6.06403	6.83293	6.25445	6.49134	6.06403
Map3k8	0.134345	0.367183	0.209387	0.306985	0.134345	0.367183	0.209387	0.306985
Map3k9	1.1935	1.03515	1.40191	1.25536	1.1935	1.03515	1.40191	1.25536
Map4k1	0.582142	0.701816	0.366368	0.749875	0.582142	0.701816	0.366368	0.749875
Map4k2	1.53613	1.66921	1.18932	1.69379	1.53613	1.66921	1.18932	1.69379
Map4k3	13.7982	11.3963	12.7534	12.9442	13.7982	11.3963	12.7534	12.9442
Map4k4	8.84501	9.54775	9.93146	9.27831	8.84501	9.54775	9.93146	9.27831
Map4k5	3.32744	2.51796	4.0859	3.03814	3.32744	2.51796	4.0859	3.03814
Map6d1	0.00775372	0.0128136	0.00826842	0	0.00775372	0.0128136	0.00826842	0
Mapk1	29.8309	41.6323	27.9465	30.4033	29.8309	41.6323	27.9465	30.4033
Mapk10	0.00340327	0.0140601	0.00362912	0.00326108	0.00340327	0.0140601	0.00362912	0.00326108
Mapk11	0.935806	0.676597	0.759794	1.1413	0.935806	0.676597	0.759794	1.1413
Mapk12	1.05843	1.21277	1.21902	1.21711	1.05843	1.21277	1.21902	1.21711
Mapk13	198.748	187.022	192.673	186.473	198.748	187.022	192.673	186.473
Mapk14	19.5377	13.7163	18.6076	21.947	19.5377	13.7163	18.6076	21.947
Mapk15	0.124071	0.113912	0.102908	0.158524	0.124071	0.113912	0.102908	0.158524
Mapk1ip1	9.75766	6.91549	10.0087	9.63569	9.75766	6.91549	10.0087	9.63569
Mapk1ip1l	45.0727	46.0488	53.9184	48.3812	45.0727	46.0488	53.9184	48.3812
Mapk3	346.515	315.543	361.891	316.597	346.515	315.543	361.891	316.597
Mapk4	5.93304	3.79608	6.97159	6.21802	5.93304	3.79608	6.97159	6.21802
Mapk6	30.5323	40.6279	53.813	39.8975	30.5323	40.6279	53.813	39.8975
Mapk7	5.49149	4.99277	5.28723	5.70627	5.49149	4.99277	5.28723	5.70627
Mapk8	5.64034	6.55301	6.10157	4.95259	5.64034	6.55301	6.10157	4.95259
Mapk8ip1	0.749816	0.76365	0.53926	0.868889	0.749816	0.76365	0.53926	0.868889
Mapk8ip2	0.0499653	0.0589794	0.0304468	0.0752376	0.0499653	0.0589794	0.0304468	0.0752376
Mapk8ip3	7.41004	5.70798	9.23285	8.78156	7.41004	5.70798	9.23285	8.78156
Mapk9	3.55895	3.65877	2.83692	3.5171	3.55895	3.65877	2.83692	3.5171
Mapkap1	25.4776	24.5815	23.2361	23.676	25.4776	24.5815	23.2361	23.676
Mapkapk2	32.5024	34.3551	32.7055	29.4562	32.5024	34.3551	32.7055	29.4562
Mapkapk3	10.534	9.05803	9.70769	12.3906	10.534	9.05803	9.70769	12.3906
Mapkapk5	72.7335	55.6941	71.0795	67.9561	72.7335	55.6941	71.0795	67.9561
Mapkbp1	6.01192	2.7701	4.82702	6.93661	6.01192	2.7701	4.82702	6.93661
Mapre1	14.9191	14.3187	14.2017	13.8633	14.9191	14.3187	14.2017	13.8633
Mapre2	8.933	14.1318	21.8548	14.2113	8.933	14.1318	21.8548	14.2113
Mapre3	31.301	19.7188	35.2284	33.0623	31.301	19.7188	35.2284	33.0623
Mapt	0.114142	0.212207	0.147076	0.127603	0.114142	0.212207	0.147076	0.127603
1-Mar	0.363013	0.420985	0.339562	0.433281	0.363013	0.420985	0.339562	0.433281
10-Mar	0	0	0.00884432	0.00794738	0	0	0.00884432	0.00794738
11-Mar	0	0	0	0	0	0	0	0
2-Mar	46.8931	35.8806	40.1908	43.5472	46.8931	35.8806	40.1908	43.5472
3-Mar	2.01077	0.913207	2.34075	2.20633	2.01077	0.913207	2.34075	2.20633
4-Mar	0.0537939	0.0592651	0.0254953	0.0572743	0.0537939	0.0592651	0.0254953	0.0572743
5-Mar	34.8552	34.3631	33.0634	36.6667	34.8552	34.3631	33.0634	36.6667
6-Mar	26.6245	26.562	20.659	23.5037	26.6245	26.562	20.659	23.5037
7-Mar	7.09775	7.40532	4.84414	6.2754	7.09775	7.40532	4.84414	6.2754
8-Mar	26.6752	25.7049	26.0346	28.2085	26.6752	25.7049	26.0346	28.2085
9-Mar	3.70056	3.18931	3.38052	2.08444	3.70056	3.18931	3.38052	2.08444
Marcks	4.18502	3.61608	2.76693	4.51435	4.18502	3.61608	2.76693	4.51435
Marcksl1	43.576	13.7192	63.1774	51.7933	43.576	13.7192	63.1774	51.7933
Marcksl1-ps4	23.8272	52.6545	50.3388	27.0968	23.8272	52.6545	50.3388	27.0968
Marco	0	0	0	0	0	0	0	0
Mark1	0.20745	0.21652	0.256148	0.31387	0.20745	0.21652	0.256148	0.31387
Mark2	34.1622	36.0182	38.1955	34.983	34.1622	36.0182	38.1955	34.983
Mark3	21.0135	19.4473	22.7991	20.2073	21.0135	19.4473	22.7991	20.2073
Mark4	5.67439	4.95668	5.59424	4.694	5.67439	4.95668	5.59424	4.694
Mars	6.60548	6.29685	6.04362	6.35466	6.60548	6.29685	6.04362	6.35466
Mars2	1.39542	1.25584	1.37432	1.18384	1.39542	1.25584	1.37432	1.18384
Marveld1	2.45238	2.68358	3.1718	3.71549	2.45238	2.68358	3.1718	3.71549
Marveld2	18.4988	15.6757	17.3652	17.5148	18.4988	15.6757	17.3652	17.5148
Marveld3	36.8937	37.1669	52.1065	39.9876	36.8937	37.1669	52.1065	39.9876
Mas1	0	0.0173187	0.0111796	0.0100431	0	0.0173187	0.0111796	0.0100431
Masp1	0.0373647	0.0308742	0	0.0626578	0.0373647	0.0308742	0	0.0626578
Masp2	0.0250161	0.013778	0.0444538	0.039973	0.0250161	0.013778	0.0444538	0.039973
Mast1	0.232128	0.129258	0.166817	0.154735	0.232128	0.129258	0.166817	0.154735
Mast2	25.3103	22.0084	20.4333	26.0577	25.3103	22.0084	20.4333	26.0577
Mast3	8.2612	5.20772	6.77043	7.43133	8.2612	5.20772	6.77043	7.43133
Mast4	1.57902	1.34042	1.40721	2.15184	1.57902	1.34042	1.40721	2.15184
Mastl	0.112402	0.123834	0.108447	0.087191	0.112402	0.123834	0.108447	0.087191
Mat1a	0.00792398	0.00654748	0.00844999	0	0.00792398	0.00654748	0.00844999	0
Mat2a	28.7542	38.2368	30.408	25.185	28.7542	38.2368	30.408	25.185
Mat2b	36.7375	30.7022	30.2485	31.3646	36.7375	30.7022	30.2485	31.3646
Matk	3.15662	2.6726	2.33815	2.30964	3.15662	2.6726	2.33815	2.30964
Matn1	0	0	0	0	0	0	0	0
Matn2	1.12775	1.35918	1.17963	1.44545	1.12775	1.35918	1.17963	1.44545
Matn3	0	0	0	0	0	0	0	0
Matn4	0.0233406	0.00964218	0	0.0559179	0.0233406	0.00964218	0	0.0559179
Matr3	6.38137	6.27758	5.10369	5.40925	6.38137	6.27758	5.10369	5.40925
Mau2	12.4801	11.7298	12.2223	13.4126	12.4801	11.7298	12.2223	13.4126
Mavs	19.031	20.314	16.5108	18.609	19.031	20.314	16.5108	18.609
Max	195.568	152.498	194.581	183.656	195.568	152.498	194.581	183.656
Maz	26.9945	25.1913	26.2923	21.5948	26.9945	25.1913	26.2923	21.5948
Mb	0	0	0	0	0	0	0	0
Mbd1	8.11042	8.10406	7.31195	8.28002	8.11042	8.10406	7.31195	8.28002
Mbd2	49.8555	39.7748	55.1705	45.6693	49.8555	39.7748	55.1705	45.6693
Mbd3	18.1893	17.2442	18.7564	15.554	18.1893	17.2442	18.7564	15.554
Mbd3l1	0	0	0	0	0	0	0	0
Mbd3l2	0	0	0	0	0	0	0	0
Mbd4	0.33806	0.267695	0.330458	0.296945	0.33806	0.267695	0.330458	0.296945
Mbd5	0.830651	0.755265	0.737529	0.852561	0.830651	0.755265	0.737529	0.852561
Mbd6	12.6716	12.6309	11.8211	11.798	12.6716	12.6309	11.8211	11.798
Mbip	3.73951	3.15033	2.76236	2.77939	3.73951	3.15033	2.76236	2.77939
Mbl1	0	0	0	0	0	0	0	0
Mbl2	0.13741	1.54427	0.117235	0.500392	0.13741	1.54427	0.117235	0.500392
Mblac1	0.990898	0.747613	0.827012	0.866998	0.990898	0.747613	0.827012	0.866998
Mblac2	0.576212	0.433317	0.579939	0.638999	0.576212	0.433317	0.579939	0.638999
Mbnl1	11.4708	12.0215	10.9376	9.54427	11.4708	12.0215	10.9376	9.54427
Mbnl2	13.8758	13.9638	16.7437	14.0453	13.8758	13.9638	16.7437	14.0453
Mbnl3	0.711517	0.645998	0.620782	0.719515	0.711517	0.645998	0.620782	0.719515
Mboat1	9.39812	7.45702	16.6117	7.25054	9.39812	7.45702	16.6117	7.25054
Mboat2	0.174229	0.157328	0.131977	0.0912235	0.174229	0.157328	0.131977	0.0912235
Mboat4	0.0145522	0.0721479	0.0620747	0.125504	0.0145522	0.0721479	0.0620747	0.125504
Mboat7	16.9532	19.4543	17.4052	16.7481	16.9532	19.4543	17.4052	16.7481
Mbp	4.24653	5.05636	4.04857	5.2336	4.24653	5.05636	4.04857	5.2336
Mbtd1	2.51491	2.62198	2.01516	2.16932	2.51491	2.62198	2.01516	2.16932
Mbtps1	16.4771	12.3379	12.1976	15.3123	16.4771	12.3379	12.1976	15.3123
Mbtps2	0.937815	1.01464	0.712749	0.824166	0.937815	1.01464	0.712749	0.824166
Mc1r	0.0757035	0.0739258	0.0733896	0.0527575	0.0757035	0.0739258	0.0733896	0.0527575
Mc2r	0	0	0	0	0	0	0	0
Mc3r	0	0	0	0	0	0	0	0
Mc4r	0	0	0	0	0	0	0	0
Mc5r	0	0	0	0	0	0	0	0
Mcam	5.25099	5.20954	4.76862	7.94213	5.25099	5.20954	4.76862	7.94213
Mcart1	29.1729	30.4298	30.7913	27.1189	29.1729	30.4298	30.7913	27.1189
Mcart6	0.183288	0.282142	0.139276	0.206179	0.183288	0.282142	0.139276	0.206179
Mcat	2.8034	3.18951	2.79427	2.71339	2.8034	3.18951	2.79427	2.71339
Mcc	0.20617	0.221976	0.226516	0.27838	0.20617	0.221976	0.226516	0.27838
Mccc1	3.09314	3.08682	2.66802	5.87867	3.09314	3.08682	2.66802	5.87867
Mccc2	3.84212	4.7519	3.95187	3.15917	3.84212	4.7519	3.95187	3.15917
Mcee	23.111	24.8414	26.0903	20.1612	23.111	24.8414	26.0903	20.1612
Mcf2	0	0.0115366	0	0	0	0.0115366	0	0
Mcf2l	4.14663	3.94421	5.06515	4.35079	4.14663	3.94421	5.06515	4.35079
Mcfd2	120.825	134.464	133.631	126.772	120.825	134.464	133.631	126.772
Mchr1	0.107896	0.198121	0.473026	0.160831	0.107896	0.198121	0.473026	0.160831
Mcl1	122.613	132.114	164.975	118.444	122.613	132.114	164.975	118.444
Mcm10	3.69733	4.05347	4.77606	3.27945	3.69733	4.05347	4.77606	3.27945
Mcm2	0.714054	1.50919	0.873667	0.907507	0.714054	1.50919	0.873667	0.907507
Mcm3	0.860851	1.29063	1.1546	1.13956	0.860851	1.29063	1.1546	1.13956
Mcm3ap	5.94196	4.43527	5.32134	5.67525	5.94196	4.43527	5.32134	5.67525
Mcm4	1.01972	1.40042	1.31238	1.31406	1.01972	1.40042	1.31238	1.31406
Mcm5	0.643564	1.11243	1.19114	0.793894	0.643564	1.11243	1.19114	0.793894
Mcm6	5.44529	5.00256	7.04908	5.19252	5.44529	5.00256	7.04908	5.19252
